"Date","gender","distance","category","mincost","maxcost","sessiontimes","maxage","minage","sort","location","scholarships","specialneeds","beforeaftercare","gifted","keywords","Users"
"2019-05-16","both",20,"drama","0.00","50.00","morning","13","13","","80229","scholarshipsAvailable","specialNeedsStudent","","","",2
"2019-05-16","both",20,"arts","","","morning","15","12","Distance","80229","scholarshipsAvailable","specialNeedsStudent","","","",14
"2019-05-16","both",20,"drama","","","morning","13","13","Distance","80229","scholarshipsAvailable","specialNeedsStudent","","","",4
"2019-05-16","both",20,"drama","0.00","50.00","morning","13","13","Distance","80229","scholarshipsAvailable","specialNeedsStudent","","","",14
"2019-06-03","male",20,"","","","","","","","80237","scholarshipsAvailable","specialNeedsStudent","","","",1
"2019-06-03","both",30,"academic","","","","","","","80237","scholarshipsAvailable","specialNeedsStudent","","","",1
"2019-06-03","male",20,"","","","","","","Distance","80237","scholarshipsAvailable","specialNeedsStudent","","","",1
"2019-06-03","both",30,"academic","","","","","","Distance","80237","scholarshipsAvailable","specialNeedsStudent","","","",7
"2019-06-13","both",30,"academic","","","","","","Distance","80237","scholarshipsAvailable","specialNeedsStudent","","","",1
"2019-06-17","both",30,"academic","","","","","","Distance","80237","scholarshipsAvailable","specialNeedsStudent","","","",1
"2019-04-14","both",20,"arts","","","day","13","9","","80621","scholarshipsAvailable","specialNeedsStudent","","","",1
"2019-04-14","both",20,"arts","","","day","13","9","Distance","80621","scholarshipsAvailable","specialNeedsStudent","","","",4
"2019-04-15","both",20,"arts","","","day","13","9","Distance","80621","scholarshipsAvailable","specialNeedsStudent","","","",1
"2019-04-16","both",20,"arts","","","day","13","9","Distance","80621","scholarshipsAvailable","specialNeedsStudent","","","",1
"2019-04-25","both",20,"arts","","","day","13","9","Distance","80621","scholarshipsAvailable","specialNeedsStudent","","","",1
"2018-01-29","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",1
"2018-03-11","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",1
"2018-03-31","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",1
"2018-04-09","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",2
"2018-04-14","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",2
"2018-04-24","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",2
"2018-06-02","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",3
"2018-06-03","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",2
"2018-06-19","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",1
"2018-08-02","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",1
"2019-02-05","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",1
"2019-02-15","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",1
"2019-03-26","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",3
"2019-04-11","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",1
"2019-05-07","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",4
"2019-05-08","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",1
"2019-05-10","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",3
"2019-05-28","both",20,"","","","","","","","","","","offersBeforeAfterCare","","",5
"2018-03-28","male",20,"","","","","","","","","","","offersBeforeAfterCare","","",1
"2019-02-15","both",20,"academic","","","","","","","","","","offersBeforeAfterCare","","",1
"2018-03-20","both",20,"arts","","","","","","","","","","offersBeforeAfterCare","","",1
"2019-01-17","both",20,"drama","","","","","","","","","","offersBeforeAfterCare","","",3
"2019-03-01","both",20,"music","","","","","","","","","","offersBeforeAfterCare","","",1
"2018-05-10","both",20,"cooking","0","100","","","","","","","","offersBeforeAfterCare","","",1
"2019-01-30","both",20,"","","","day","","","","","","","offersBeforeAfterCare","","",1
"2018-06-19","both",20,"academic","","","day","","","","","","","offersBeforeAfterCare","","",1
"2019-04-08","both",20,"academic","","","day","","","","","","","offersBeforeAfterCare","","",2
"2019-05-01","both",10,"academic","","","morning","5","3","","","","","offersBeforeAfterCare","","",1
"2019-01-30","both",20,"","","","day","","6","","","","","offersBeforeAfterCare","","",3
"2018-06-02","male",10,"","","","","9","6","","","","","offersBeforeAfterCare","","",1
"2018-02-24","both",20,"academic","","","","9","6","","","","","offersBeforeAfterCare","","",3
"2019-04-29","both",20,"academic","","","","9","6","","","","","offersBeforeAfterCare","","",1
"2019-05-10","both",20,"","","","morning","9","6","","","","","offersBeforeAfterCare","","",1
"2019-04-29","both",20,"academic","","","morning","9","6","","","","","offersBeforeAfterCare","","",1
"2019-04-29","both",20,"sports","","","morning","9","6","","","","","offersBeforeAfterCare","","",1
"2018-03-01","female",20,"academic","","","morning","10","7","","","","","offersBeforeAfterCare","","",1
"2018-04-09","both",20,"","","","","","","Cost","","","","offersBeforeAfterCare","","",4
"2019-02-05","both",20,"","","","","","","Cost","","","","offersBeforeAfterCare","","",1
"2019-01-17","both",20,"drama","","","","","","Date","","","","offersBeforeAfterCare","","",3
"2019-05-01","both",10,"academic","","","morning","5","3","Date","","","","offersBeforeAfterCare","","",1
"2019-04-29","both",20,"academic","","","morning","9","6","Date","","","","offersBeforeAfterCare","","",1
"2019-04-29","both",20,"sports","","","morning","9","6","Date","","","","offersBeforeAfterCare","","",1
"2019-03-10","female",15,"","0","200","morning","7","7","","1901+West+Adams+Street","","","offersBeforeAfterCare","","",2
"2019-03-10","female",15,"","0","200","morning","7","7","Distance","1901+West+Adams+Street","","","offersBeforeAfterCare","","",1
"2018-06-01","both",20,"","","300","morning","","","","200+Quebec+St","","","offersBeforeAfterCare","","",3
"2018-06-01","both",20,"","","300","morning","","","Distance","200+Quebec+St","","","offersBeforeAfterCare","","",2
"2018-06-01","both",10,"","","300","morning","","","","200+S.+Quebec+St.","","","offersBeforeAfterCare","","",1
"2018-06-01","both",10,"","","300","morning","","","Distance","200+S.+Quebec+St.","","","offersBeforeAfterCare","","",17
"2019-03-15","both",2,"","","","day","9","5","","2048+S+Pennsylvania+St","","","offersBeforeAfterCare","","",1
"2019-03-15","both",2,"","","","day","9","5","Distance","2048+S+Pennsylvania+St","","","offersBeforeAfterCare","","",10
"2018-06-01","both",10,"","","300","morning","","","","2370+S.+Quebec+ST.+Denver","","","offersBeforeAfterCare","","",1
"2018-06-02","both",10,"","","305","morning","","","","2370+S.+Quebec+ST.+Denver","","","offersBeforeAfterCare","","",3
"2018-06-02","both",15,"","","305","morning","","","","2370+S.+Quebec+ST.+Denver","","","offersBeforeAfterCare","","",1
"2018-06-01","both",10,"","","300","morning","","","Distance","2370+S.+Quebec+ST.+Denver","","","offersBeforeAfterCare","","",5
"2018-06-02","both",10,"","","300","morning","","","Distance","2370+S.+Quebec+ST.+Denver","","","offersBeforeAfterCare","","",2
"2018-06-02","both",10,"","","305","morning","","","Distance","2370+S.+Quebec+ST.+Denver","","","offersBeforeAfterCare","","",13
"2018-06-02","both",15,"","","305","morning","","","Distance","2370+S.+Quebec+ST.+Denver","","","offersBeforeAfterCare","","",2
"2019-05-04","both",20,"academic","","","day","5","3","","601+e+Hampden+Ave+Englewood","","","offersBeforeAfterCare","","",1
"2019-05-04","both",20,"academic","","","day","5","3","Distance","601+e+Hampden+Ave+Englewood","","","offersBeforeAfterCare","","",7
"2018-04-19","both",20,"","","","day","","","","63033","","","offersBeforeAfterCare","","",1
"2018-05-25","both",20,"academic","","","morning","5","3","","63033","","","offersBeforeAfterCare","","",1
"2018-04-19","both",20,"","","","day","","","Distance","63033","","","offersBeforeAfterCare","","",2
"2018-03-26","both",20,"academic","","","day","","","","6303q","","","offersBeforeAfterCare","","",2
"2018-03-26","both",20,"academic","","","day","","","Distance","6303q","","","offersBeforeAfterCare","","",6
"2018-05-15","both",20,"academic","","","morning","10","8","","63042","","","offersBeforeAfterCare","","",1
"2018-05-15","both",20,"academic","","","morning","10","8","Distance","63042","","","offersBeforeAfterCare","","",1
"2019-04-18","both",20,"","","","day","","","","63069","","","offersBeforeAfterCare","","",2
"2019-04-18","both",20,"cooking","","","day","","","","63069","","","offersBeforeAfterCare","","",2
"2019-04-18","both",20,"","","","day","","","Distance","63069","","","offersBeforeAfterCare","","",2
"2019-04-18","both",20,"cooking","","","day","","","Distance","63069","","","offersBeforeAfterCare","","",2
"2018-03-28","both",20,"academic","","","morning","5","3","","63105","","","offersBeforeAfterCare","","",1
"2019-04-19","male",20,"","0","150","morning","","12","","63118","","","offersBeforeAfterCare","","",1
"2019-04-19","male",20,"music","0","150","morning","","12","","63118","","","offersBeforeAfterCare","","",1
"2019-02-07","both",20,"cooking","","","morning","12","7","","63119","","","offersBeforeAfterCare","","",1
"2019-02-06","both",20,"academic","0","100","","","","","63143","","","offersBeforeAfterCare","","",1
"2018-02-11","both",5,"","","","day","10","7","","63198","","","offersBeforeAfterCare","","",1
"2018-02-11","both",10,"","","","day","10","7","","63198","","","offersBeforeAfterCare","","",1
"2019-02-17","both",10,"","","","day","9","6","","63303","","","offersBeforeAfterCare","","",1
"2019-02-18","both",10,"","","","day","9","6","","63303","","","offersBeforeAfterCare","","",1
"2019-01-07","both",10,"","","","day","","","","63376","","","offersBeforeAfterCare","","",1
"2019-01-07","both",10,"academic","","","day","12","6","","63376","","","offersBeforeAfterCare","","",1
"2019-01-07","both",30,"academic","0","500","day","12","6","","63376","","","offersBeforeAfterCare","","",1
"2019-01-07","both",10,"academic","","","day","12","6","Distance","63376","","","offersBeforeAfterCare","","",1
"2018-04-14","both",2,"","","","morning","19","7","","80010","","","offersBeforeAfterCare","","",1
"2018-04-30","both",10,"","","","day","","","","80011","","","offersBeforeAfterCare","","",1
"2019-05-18","both",20,"","","","morning","","","","80011","","","offersBeforeAfterCare","","",1
"2019-05-18","both",5,"academic","","","morning","","","","80011","","","offersBeforeAfterCare","","",1
"2018-04-30","both",10,"","","","day","","","Distance","80011","","","offersBeforeAfterCare","","",1
"2018-04-24","both",20,"","","","","","","","80012","","","offersBeforeAfterCare","","",1
"2018-07-21","both",20,"","","","evening","7","3","","80012","","","offersBeforeAfterCare","","",1
"2018-04-04","both",10,"academic","","","day","12","7","","80012","","","offersBeforeAfterCare","","",1
"2018-04-04","both",5,"academic","","275","day","12","7","","80012","","","offersBeforeAfterCare","","",1
"2018-04-04","both",10,"academic","","275","day","12","7","","80012","","","offersBeforeAfterCare","","",2
"2018-04-04","both",10,"academic","","","day","12","7","Distance","80012","","","offersBeforeAfterCare","","",1
"2018-04-04","both",10,"academic","","275","day","12","7","Distance","80012","","","offersBeforeAfterCare","","",5
"2019-02-26","female",20,"sports","0","50","afternoon","","4","","80013","","","offersBeforeAfterCare","","",1
"2019-02-07","both",20,"","","","morning","","","","80016","","","offersBeforeAfterCare","","",1
"2019-03-21","both",20,"","","","","","","","80017","","","offersBeforeAfterCare","","",1
"2018-06-29","both",10,"academic","","","morning","","","","80017","","","offersBeforeAfterCare","","",1
"2018-06-29","both",10,"stem","","","morning","","","","80017","","","offersBeforeAfterCare","","",1
"2019-05-27","both",5,"academic","","50","morning","12","7","","80017","","","offersBeforeAfterCare","","",1
"2018-06-29","both",10,"stem","","","morning","","","Distance","80017","","","offersBeforeAfterCare","","",1
"2019-05-23","both",20,"sports","","","","","","","80019","","","offersBeforeAfterCare","","",1
"2019-05-23","both",20,"sports","","","","","","Distance","80019","","","offersBeforeAfterCare","","",2
"2018-03-27","both",5,"","","","","","","","80111","","","offersBeforeAfterCare","","",1
"2018-04-12","both",20,"","","","day","","","","80111","","","offersBeforeAfterCare","","",1
"2018-04-12","both",20,"","","","day","9","5","","80111","","","offersBeforeAfterCare","","",1
"2018-03-27","both",5,"","","","","","","Distance","80111","","","offersBeforeAfterCare","","",1
"2018-04-12","both",20,"","","","day","","","Distance","80111","","","offersBeforeAfterCare","","",1
"2018-04-12","both",20,"","","","day","9","5","Distance","80111","","","offersBeforeAfterCare","","",15
"2018-02-26","male",20,"sports","","","day","","","","80117","","","offersBeforeAfterCare","","",1
"2018-02-26","male",50,"sports","","","day","","","","80117","","","offersBeforeAfterCare","","",1
"2018-02-26","male",20,"sports","","","day","","","Distance","80117","","","offersBeforeAfterCare","","",1
"2019-05-03","both",20,"sports","","","day","6","4","","80123","","","offersBeforeAfterCare","","",1
"2018-05-02","both",5,"","","","morning","12","7","","80123","","","offersBeforeAfterCare","","",1
"2019-05-23","female",20,"","","","","","","","80134","","","offersBeforeAfterCare","","",1
"2019-05-04","both",20,"arts","","","","","6","","80134","","","offersBeforeAfterCare","","",1
"2019-05-23","female",20,"sports","","","","12","8","","80134","","","offersBeforeAfterCare","","",1
"2019-05-04","both",20,"arts","","","","","6","Distance","80134","","","offersBeforeAfterCare","","",8
"2018-10-22","both",20,"academic","","","day","","","","80204","","","offersBeforeAfterCare","","",1
"2019-03-04","both",5,"arts","","","","13","5","","80204","","","offersBeforeAfterCare","","",1
"2019-04-25","both",20,"","0","300","day","7","5","","80204","","","offersBeforeAfterCare","","",1
"2019-04-25","both",20,"","0","300","morning","7","5","","80204","","","offersBeforeAfterCare","","",1
"2019-04-25","both",20,"","0","300","day","7","5","Distance","80204","","","offersBeforeAfterCare","","",3
"2019-04-26","both",20,"","0","300","day","7","5","Distance","80204","","","offersBeforeAfterCare","","",1
"2019-04-25","both",20,"","0","300","morning","7","5","Distance","80204","","","offersBeforeAfterCare","","",3
"2018-06-19","both",10,"","","","","","","","80205","","","offersBeforeAfterCare","","",1
"2018-03-21","both",5,"","","","day","","","","80206","","","offersBeforeAfterCare","","",1
"2018-01-28","both",5,"","","","","12","5","","80206","","","offersBeforeAfterCare","","",1
"2018-01-28","both",5,"","","","","10","6","","80206","","","offersBeforeAfterCare","","",2
"2018-01-28","both",5,"","","","","10","6","Distance","80206","","","offersBeforeAfterCare","","",1
"2019-04-04","female",20,"arts","","","day","9","6","","80207","","","offersBeforeAfterCare","","",2
"2019-04-04","female",20,"arts","","","day","9","6","Distance","80207","","","offersBeforeAfterCare","","",3
"2018-04-10","both",5,"","0","250","day","10","6","","80209","","","offersBeforeAfterCare","","",2
"2018-04-10","both",5,"","0","250","day","10","6","Distance","80209","","","offersBeforeAfterCare","","",13
"2019-05-21","both",20,"","","","","","","","80210","","","offersBeforeAfterCare","","",1
"2018-06-05","both",20,"cooking","","","","","","","80210","","","offersBeforeAfterCare","","",1
"2019-05-08","both",10,"academic","1","180","","99","11","","80210","","","offersBeforeAfterCare","","",1
"2019-05-08","both",10,"academic","1","200","","99","11","","80210","","","offersBeforeAfterCare","","",1
"2019-01-19","both",5,"music","","","","","5","","80210","","","offersBeforeAfterCare","","",1
"2019-05-08","both",10,"academic","1","180","","99","11","Cost","80210","","","offersBeforeAfterCare","","",4
"2019-05-21","both",20,"","","","","","","Distance","80210","","","offersBeforeAfterCare","","",81
"2018-06-05","both",20,"cooking","","","","","","Distance","80210","","","offersBeforeAfterCare","","",1
"2018-06-07","both",20,"cooking","","","","","","Distance","80210","","","offersBeforeAfterCare","","",1
"2019-05-08","both",10,"academic","1","180","","99","11","Distance","80210","","","offersBeforeAfterCare","","",1
"2019-05-08","both",10,"academic","1","200","","99","11","Distance","80210","","","offersBeforeAfterCare","","",1
"2019-01-19","both",5,"music","","","","","5","Distance","80210","","","offersBeforeAfterCare","","",4
"2019-05-02","both",20,"arts","","","day","5","5","","80211","","","offersBeforeAfterCare","","",1
"2019-06-04","both",20,"academic","300","400","morning","17","8","","80211","","","offersBeforeAfterCare","","",1
"2019-05-02","both",20,"arts","","","day","5","5","Distance","80211","","","offersBeforeAfterCare","","",14
"2018-03-18","both",20,"nature","","","morning","","","","80212","","","offersBeforeAfterCare","","",1
"2019-05-28","both",5,"","","","morning","","","","80214","","","offersBeforeAfterCare","","",1
"2018-02-24","both",10,"academic","","","","9","6","","80218","","","offersBeforeAfterCare","","",1
"2018-02-24","both",10,"academic","","","","9","6","Distance","80218","","","offersBeforeAfterCare","","",8
"2018-04-28","both",4,"","","50","","","","","80219","","","offersBeforeAfterCare","","",1
"2018-06-24","both",20,"dance","","","afternoon","","","","80219","","","offersBeforeAfterCare","","",1
"2018-04-28","both",4,"","","50","","","","Distance","80219","","","offersBeforeAfterCare","","",1
"2019-02-28","both",20,"","","","day","11","9","","80220","","","offersBeforeAfterCare","","",1
"2019-02-28","both",20,"","","","day","11","9","Distance","80220","","","offersBeforeAfterCare","","",1
"2019-04-12","both",20,"sports","","","morning","13","10","","80221","","","offersBeforeAfterCare","","",2
"2018-04-08","both",20,"arts","","","day","9","6","","80221","","","offersBeforeAfterCare","","",2
"2019-04-12","both",20,"sports","","","morning","13","10","Cost","80221","","","offersBeforeAfterCare","","",1
"2019-04-12","both",20,"sports","","","morning","13","10","Date","80221","","","offersBeforeAfterCare","","",1
"2019-04-12","both",20,"sports","","","morning","13","10","Distance","80221","","","offersBeforeAfterCare","","",1
"2018-04-08","both",20,"arts","","","day","9","6","Distance","80221","","","offersBeforeAfterCare","","",12
"2019-05-24","both",20,"","","","","6","4","","80224","","","offersBeforeAfterCare","","",1
"2019-05-24","both",20,"","","","day","6","4","","80224","","","offersBeforeAfterCare","","",1
"2019-05-23","both",20,"","","","","7","4","","80224","","","offersBeforeAfterCare","","",2
"2019-03-20","male",20,"music","145","200","morning","8","6","","80224","","","offersBeforeAfterCare","","",2
"2019-03-20","male",20,"music","700","800","morning","8","6","","80224","","","offersBeforeAfterCare","","",1
"2019-05-23","both",20,"","","","","7","4","Distance","80224","","","offersBeforeAfterCare","","",2
"2019-03-20","male",20,"music","145","200","morning","8","6","Distance","80224","","","offersBeforeAfterCare","","",2
"2018-04-28","both",3,"","","","","","","","80227","","","offersBeforeAfterCare","","",2
"2019-02-25","both",10,"","","","day","","","","80228","","","offersBeforeAfterCare","","",1
"2019-02-25","both",10,"","","","day","9","6","","80228","","","offersBeforeAfterCare","","",1
"2019-02-25","both",10,"","","","day","9","6","Distance","80228","","","offersBeforeAfterCare","","",10
"2019-05-10","both",10,"","","","day","9","6","","80230","","","offersBeforeAfterCare","","",1
"2019-05-10","both",10,"","","","day","9","6","Distance","80230","","","offersBeforeAfterCare","","",17
"2018-04-10","both",5,"","0","250","day","10","6","","80231","","","offersBeforeAfterCare","","",1
"2018-05-04","both",20,"academic","","","morning","10","6","","80231","","","offersBeforeAfterCare","","",1
"2018-05-04","both",20,"academic","0","100","morning","10","6","","80231","","","offersBeforeAfterCare","","",1
"2018-04-10","both",5,"","0","100","day","9","6","","80231","","","offersBeforeAfterCare","","",1
"2018-04-10","both",5,"","0","400","day","9","6","","80231","","","offersBeforeAfterCare","","",1
"2018-04-10","both",5,"","0","250","day","10","6","Distance","80231","","","offersBeforeAfterCare","","",2
"2019-02-09","both",20,"academic","0","400","","9","6","","80237","","","offersBeforeAfterCare","","",1
"2019-02-09","both",20,"academic","0","400","","10","8","","80237","","","offersBeforeAfterCare","","",1
"2019-02-09","both",20,"academic","0","400","","9","6","Distance","80237","","","offersBeforeAfterCare","","",9
"2019-02-09","both",20,"academic","0","400","","10","8","Distance","80237","","","offersBeforeAfterCare","","",7
"2018-04-16","both",5,"","","","","","","","80238","","","offersBeforeAfterCare","","",1
"2019-05-19","both",5,"","","","day","","","","80238","","","offersBeforeAfterCare","","",1
"2019-02-20","both",10,"","","","day","","","","80238","","","offersBeforeAfterCare","","",3
"2018-04-28","both",20,"","","","","12","10","","80238","","","offersBeforeAfterCare","","",1
"2018-03-20","both",1,"","","","day","6","3","","80238","","","offersBeforeAfterCare","","",1
"2018-03-20","both",3,"","","","day","6","3","","80238","","","offersBeforeAfterCare","","",1
"2018-03-20","both",20,"","","","day","6","3","","80238","","","offersBeforeAfterCare","","",1
"2018-03-20","both",3,"","","200","day","6","3","","80238","","","offersBeforeAfterCare","","",1
"2019-03-27","both",20,"","","","day","7","4","","80238","","","offersBeforeAfterCare","","",1
"2018-04-16","both",5,"","","","","","","Distance","80238","","","offersBeforeAfterCare","","",1
"2019-02-20","both",10,"","","","day","","","Distance","80238","","","offersBeforeAfterCare","","",7
"2018-03-20","both",1,"","","","day","6","3","Distance","80238","","","offersBeforeAfterCare","","",1
"2018-03-20","both",3,"","","","day","6","3","Distance","80238","","","offersBeforeAfterCare","","",1
"2018-03-20","both",20,"","","","day","6","3","Distance","80238","","","offersBeforeAfterCare","","",1
"2018-03-20","both",3,"","","200","day","6","3","Distance","80238","","","offersBeforeAfterCare","","",1
"2019-03-27","both",20,"","","","day","7","4","Distance","80238","","","offersBeforeAfterCare","","",1
"2019-05-14","both",20,"","","","","","","","80239","","","offersBeforeAfterCare","","",1
"2019-04-03","both",20,"academic","","","morning","6","5","","80239","","","offersBeforeAfterCare","","",1
"2019-05-07","both",5,"","","","morning","9","6","","80239","","","offersBeforeAfterCare","","",1
"2019-05-14","both",20,"","","","","","","Distance","80239","","","offersBeforeAfterCare","","",14
"2019-05-07","both",5,"","","","morning","9","6","Distance","80239","","","offersBeforeAfterCare","","",1
"2019-04-08","both",15,"arts","","","morning","","","","80247","","","offersBeforeAfterCare","","",1
"2018-06-01","both",5,"","","300","morning","","","","80247","","","offersBeforeAfterCare","","",1
"2019-04-08","both",15,"arts","","","morning","","","Distance","80247","","","offersBeforeAfterCare","","",1
"2018-02-24","both",30,"","","","","5","5","","80302","","","offersBeforeAfterCare","","",1
"2018-02-23","both",10,"","","","day","5","5","","80302","","","offersBeforeAfterCare","","",1
"2018-02-23","both",10,"","","","day","8","5","","80302","","","offersBeforeAfterCare","","",1
"2018-02-24","both",10,"","","","day","5","5","Distance","80302","","","offersBeforeAfterCare","","",6
"2018-02-23","both",10,"","","","day","8","5","Distance","80302","","","offersBeforeAfterCare","","",1
"2018-02-05","both",5,"arts","","","","","","","80304","","","offersBeforeAfterCare","","",1
"2019-04-10","both",10,"arts","","","morning","7","6","","80401","","","offersBeforeAfterCare","","",2
"2019-04-10","both",10,"arts","","","morning","7","6","Distance","80401","","","offersBeforeAfterCare","","",2
"2019-02-25","both",20,"nature","5","10","afternoon","26","22","","80524","","","offersBeforeAfterCare","","",1
"2018-03-19","both",25,"academic","","","morning","10","6","","81623","","","offersBeforeAfterCare","","",1
"2018-02-26","male",20,"sports","","","day","","","","Aurora","","","offersBeforeAfterCare","","",1
"2018-02-26","both",20,"dance","","","afternoon","","","","Denver","","","offersBeforeAfterCare","","",1
"2018-02-26","both",20,"cooking","","","day","","","","Denver","","","offersBeforeAfterCare","","",1
"2018-02-26","both",20,"dance","","","day","","","","Denver","","","offersBeforeAfterCare","","",1
"2018-02-26","both",20,"dance","","","afternoon","","","Distance","Denver","","","offersBeforeAfterCare","","",1
"2018-02-26","both",20,"cooking","","","day","","","Distance","Denver","","","offersBeforeAfterCare","","",3
"2018-02-26","both",20,"dance","","","day","","","Distance","Denver","","","offersBeforeAfterCare","","",1
"2019-05-03","both",20,"","","","","","","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-19","",10,"arts","","","","","","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-20","",10,"arts","","","","","","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-20","both",20,"arts","","","","","","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-01-17","both",20,"drama","","","","","","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-02-08","both",20,"","","","day","","","","","scholarshipsAvailable","","offersBeforeAfterCare","","",3
"2019-03-18","both",20,"","","","day","","","","","scholarshipsAvailable","","offersBeforeAfterCare","","",8
"2018-02-07","both",20,"academic","","","day","","","","","scholarshipsAvailable","","offersBeforeAfterCare","","",5
"2019-04-21","both",20,"academic","","","morning","","","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-07-08","both",20,"","","","day","10","","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-07-08","both",20,"","","","day","10","0","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-04-17","both",20,"","","","morning","13","10","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-21","both",20,"academic","","","morning","14","3","","","scholarshipsAvailable","","offersBeforeAfterCare","","",6
"2019-03-18","both",20,"","","","morning","","5","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-18","female",20,"","","","morning","","5","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-10","female",20,"","","","afternoon","10","5","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-18","both",20,"","0","250","day","10","5","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-18","both",20,"","0","250","day","12","6","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-07-01","male",20,"","","","","","7","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-24","both",20,"arts","","","morning","12","7","","","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-03-24","both",20,"cooking","","","morning","12","7","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-10","both",20,"","0","200","morning","15","7","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-05-15","both",20,"arts","","","day","11","8","","","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-05-22","both",20,"academic","","","morning","12","8","","","scholarshipsAvailable","","offersBeforeAfterCare","","",20
"2019-04-06","both",20,"dance","0","1000","day","15","8","","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-05-15","both",20,"arts","","","day","11","9","","","scholarshipsAvailable","","offersBeforeAfterCare","","",4
"2019-03-18","both",20,"","0","250","day","10","5","Cost","","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-03-18","both",20,"","0","250","day","12","6","Cost","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-10","both",20,"","0","200","morning","15","7","Cost","","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-04-06","both",20,"dance","0","1000","day","15","8","Cost","","scholarshipsAvailable","","offersBeforeAfterCare","","",13
"2019-01-17","both",20,"drama","","","","","","Date","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-03-24","both",20,"cooking","","","morning","12","7","Date","","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-04-12","male",50,"academic","200","400","morning","10","9","","1090+Osage+st","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-09","both",20,"arts","","","morning","10","4","","1345+W+44th+Ave","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2019-03-10","female",15,"","0","200","morning","7","7","","1901+West+Adams+Street","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2019-03-10","female",15,"","0","200","morning","7","7","Distance","1901+West+Adams+Street","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-06-01","both",10,"","","300","morning","","","","200+Quebec+St","scholarshipsAvailable","","offersBeforeAfterCare","","",3
"2018-06-01","both",10,"arts","","300","morning","","","","200+Quebec+St","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-06-01","both",10,"","","300","morning","","6","","200+Quebec+St","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-06-01","both",10,"","","300","morning","","","Distance","200+Quebec+St","scholarshipsAvailable","","offersBeforeAfterCare","","",7
"2018-06-01","both",10,"arts","","300","morning","","","Distance","200+Quebec+St","scholarshipsAvailable","","offersBeforeAfterCare","","",11
"2018-06-01","both",10,"","","300","morning","","6","Distance","200+Quebec+St","scholarshipsAvailable","","offersBeforeAfterCare","","",2
"2018-06-14","both",20,"","","","morning","","","","2370+S.+Quebec+st.","scholarshipsAvailable","","offersBeforeAfterCare","","",1
"2018-06-14","both",20,"","","","morning","","","Distance","2370+S.+Quebec+st.","scholarshipsAvailable","","offersBeforeAfterCare","","",7
"2019-05-14","both",20,"","","","","14","10","","4500+Crown+Blvd","scholarshipsAvailable","","offersBeforeAfterCare","","",1
