"","nbhd_name","AI_has_nature_anycost","AI_has_nature_lowcost","AI_has_nature_free","AI_has_sports_anycost","AI_has_sports_lowcost","AI_has_sports_free","AI_art_anycost","AI_art_lowcost","AI_art_free","AI_academic_anycost","AI_academic_lowcost","AI_academic_free","AI_overall","AI_overall_free"
"56","Sloan Lake",9.38904118210258,11.9490353244904,0.425801546872734,9.34415654655579,11.1859785307408,12.0431895209431,14.1164267050133,14.5169075108498,9.05308716500293,13.9568263641808,14.7788392804441,9.05308716500293,11.7016126994631,7.64379134945543
"57","South Park Hill",9.06682161583235,12.5098333366772,0.400118110178163,19.0781602252915,16.1245562141815,4.14128953535377,11.7424964671992,11.7698196564157,6.0554804379525,11.7175030491081,11.9222764555177,6.0554804379525,12.9012453393578,4.16309213035923
"58","Southmoor Park",7.44271970654763,9.38335098494191,0.501314623398393,10.9808309446835,16.3332007136045,3.87455937335306,10.1828725576894,9.32363852117517,6.52688022972653,10.7020082732135,9.26849784812605,6.52688022972653,9.82710787053348,4.35740861405113
"59","Speer",15.8034340406925,18.1223602094574,0.460769339178062,16.3981432846456,14.4596309615662,10.3483189947413,20.9502335107675,20.3248575708817,14.763447801614,20.410188433515,17.3326576393949,14.763447801614,18.3904998174052,10.0839959842868
"60","Stapleton",4.74204506054467,8.26229189979357,0.354455634273386,5.72496884736986,7.16180794269409,1.72310251031755,5.71510634466541,6.13488321551882,2.55085614572331,5.76205147296763,6.19868581491005,2.55085614572331,5.48604293138689,1.79481760900939
"61","Sun Valley",11.7827704129835,15.4650950553541,0.444673038728666,11.771279631649,12.9661336308684,37.7633474417122,22.6668406589158,22.7853923915682,20.3915477330816,22.4159417633757,23.2072569130559,20.3915477330816,17.159208116731,19.747778986651
"62","Sunnyside",9.73399243817992,14.0243052139912,0.409080256530863,11.1454705936089,15.2834873788908,7.75991958523863,14.8359208725411,14.6580458875267,9.64991651127271,14.6404135381412,14.8380601865258,9.64991651127271,12.5889493606178,6.86720821607873
"63","Union Station",20.9868801273585,22.5924730796747,0.431419954299957,19.7404977797853,18.6230665441157,11.737922285535,36.971314677485,34.1701796426405,27.5109597796128,36.1082412641039,34.907474655226,27.5109597796128,28.4517334621832,16.7978154497651
"64","University",8.40811225987275,10.7906895825614,0.488837379017012,11.768794873647,15.9687800009287,4.81096135903946,13.9337275479643,12.1346828368831,8.96102617105206,15.0106597216198,11.9639722414436,8.96102617105206,12.2803236007759,5.80546277004015
"65","University Hills",6.0089222341034,7.05572100653386,0.474789987043523,11.8768528079445,20.5818715404371,2.81629766511402,8.02944099010656,6.83262156898575,4.80553802781624,8.35754873147864,6.74594356310011,4.80553802781624,8.56819119090828,3.22554092694751
"66","University Park",8.90405663851806,10.9574468907337,0.477376180927004,13.1739775888326,18.3849063850413,3.99748663304263,13.201508634858,10.6921542497285,7.38187185055889,13.8513669272429,10.6380332440316,7.38187185055889,12.2827274473629,4.80965162877186
"67","Valverde",10.3062937758852,12.8793298279677,0.463339540314471,10.6093955784383,10.8270678271553,29.4475098245569,14.6344320931533,13.6266000859532,10.2848116225116,14.7003012500582,13.3391143786864,10.2848116225116,12.5626056743838,12.6201181524736
"68","Villa Park",8.17264796091959,12.1099655646443,0.444957847952868,8.33595508077031,10.1099595525761,22.504019364065,14.0932748878,14.5001725296031,12.9637447562439,14.0150926916647,14.7435612464005,12.9637447562439,11.1542426552886,12.2191166811264
"69","Virginia Village",12.4911687208813,13.5715809553009,0.448575489833254,14.9044558063501,14.1963341713844,3.87433394013563,14.5127597358011,10.7287516242068,6.09492323850952,14.5840823187098,10.7390860959125,6.09492323850952,14.1231166454356,4.12818897674698
"70","Washington Park",13.0932678082752,14.5411065684612,0.464504214915597,15.1937409793752,14.2460093723208,6.88159871863919,17.2273055886416,13.6022663947072,7.97148948931701,17.7444366711484,13.154494516518,7.97148948931701,15.8146877618601,5.8222704780472
"71","Washington Park West",13.1619444378408,14.9007847816736,0.475709402901721,14.274397888991,14.0858580000599,10.3393163933827,19.2067788937615,17.3723444110936,12.9279915086217,19.0899426932248,15.3171762498981,12.9279915086217,16.4332659784545,9.16775220338196
"72","Washington Virginia Vale",18.5235709856567,18.7566935509938,0.432413652205931,20.0611155016137,13.7264011811729,4.45103314460115,18.6766598392927,12.7776017893945,5.15633348495061,18.7182095353327,12.8417037534461,5.15633348495061,18.9948889654739,3.79902844167707
"73","Wellshire",6.52758258085344,8.54824915552075,0.488339992439017,12.3800158255482,21.1047721614951,2.93056131029165,9.2730010550762,8.42911744140473,5.5818014184461,10.7558168443784,8.30274556729894,5.5818014184461,9.73410407646407,3.64562603490571
"74","West Colfax",9.58635132896788,12.8655396221082,0.436508862688748,9.5407608319299,10.8545926993485,16.5693680457302,15.7529495655571,15.538784789578,11.8945795047909,15.6753903931047,15.7939553659842,11.8945795047909,12.6388630298899,10.1987589795002
"75","West Highland",9.18208514174031,13.2174181017559,0.416019420275666,9.38760171177281,11.2655244177463,9.54401961708808,13.2490370503037,13.5513799292294,8.07489882885763,13.087767382289,13.701069565464,8.07489882885763,11.2266228215265,6.52745917376975
"76","Westwood",8.77170947591533,10.6228692486027,0.472045162335371,8.84653674460141,8.94917016484646,12.0776430945617,11.7409727293328,10.3962936719346,7.24250530649946,11.804662421428,10.23530996753,7.24250530649946,10.2909703428194,6.75867471747401
"77","Whittier",7.95569935511552,12.7113276463791,0.418526600843617,12.7719584802495,18.7397408342254,5.59720170316314,14.3348665376948,16.12661582755,8.58730565090249,14.1656326452264,16.3227725900632,8.58730565090249,12.3070392545716,5.79758490145294
"78","Windsor",10.4541231473882,12.1850074551012,0.418393968222259,11.7780906320952,10.8905133547408,3.53814714463085,10.9935606531056,8.64737247352272,3.98242773563903,11.0691013885936,8.58107503697116,3.98242773563903,11.0737189552957,2.98034914603279
