"","Id","Id2","Geography","Estimate..Total.","Margin.of.Error..Total.","Estimate..Male.","Margin.of.Error..Male.","Estimate..Male....Under.5.years","Margin.of.Error..Male....Under.5.years","Estimate..Male....5.to.9.years","Margin.of.Error..Male....5.to.9.years","Estimate..Male....10.to.14.years","Margin.of.Error..Male....10.to.14.years","Estimate..Male....15.to.17.years","Margin.of.Error..Male....15.to.17.years","Estimate..Male....18.and.19.years","Margin.of.Error..Male....18.and.19.years","Estimate..Male....20.years","Margin.of.Error..Male....20.years","Estimate..Male....21.years","Margin.of.Error..Male....21.years","Estimate..Male....22.to.24.years","Margin.of.Error..Male....22.to.24.years","Estimate..Male....25.to.29.years","Margin.of.Error..Male....25.to.29.years","Estimate..Male....30.to.34.years","Margin.of.Error..Male....30.to.34.years","Estimate..Male....35.to.39.years","Margin.of.Error..Male....35.to.39.years","Estimate..Male....40.to.44.years","Margin.of.Error..Male....40.to.44.years","Estimate..Male....45.to.49.years","Margin.of.Error..Male....45.to.49.years","Estimate..Male....50.to.54.years","Margin.of.Error..Male....50.to.54.years","Estimate..Male....55.to.59.years","Margin.of.Error..Male....55.to.59.years","Estimate..Male....60.and.61.years","Margin.of.Error..Male....60.and.61.years","Estimate..Male....62.to.64.years","Margin.of.Error..Male....62.to.64.years","Estimate..Male....65.and.66.years","Margin.of.Error..Male....65.and.66.years","Estimate..Male....67.to.69.years","Margin.of.Error..Male....67.to.69.years","Estimate..Male....70.to.74.years","Margin.of.Error..Male....70.to.74.years","Estimate..Male....75.to.79.years","Margin.of.Error..Male....75.to.79.years","Estimate..Male....80.to.84.years","Margin.of.Error..Male....80.to.84.years","Estimate..Male....85.years.and.over","Margin.of.Error..Male....85.years.and.over","Estimate..Female.","Margin.of.Error..Female.","Estimate..Female....Under.5.years","Margin.of.Error..Female....Under.5.years","Estimate..Female....5.to.9.years","Margin.of.Error..Female....5.to.9.years","Estimate..Female....10.to.14.years","Margin.of.Error..Female....10.to.14.years","Estimate..Female....15.to.17.years","Margin.of.Error..Female....15.to.17.years","Estimate..Female....18.and.19.years","Margin.of.Error..Female....18.and.19.years","Estimate..Female....20.years","Margin.of.Error..Female....20.years","Estimate..Female....21.years","Margin.of.Error..Female....21.years","Estimate..Female....22.to.24.years","Margin.of.Error..Female....22.to.24.years","Estimate..Female....25.to.29.years","Margin.of.Error..Female....25.to.29.years","Estimate..Female....30.to.34.years","Margin.of.Error..Female....30.to.34.years","Estimate..Female....35.to.39.years","Margin.of.Error..Female....35.to.39.years","Estimate..Female....40.to.44.years","Margin.of.Error..Female....40.to.44.years","Estimate..Female....45.to.49.years","Margin.of.Error..Female....45.to.49.years","Estimate..Female....50.to.54.years","Margin.of.Error..Female....50.to.54.years","Estimate..Female....55.to.59.years","Margin.of.Error..Female....55.to.59.years","Estimate..Female....60.and.61.years","Margin.of.Error..Female....60.and.61.years","Estimate..Female....62.to.64.years","Margin.of.Error..Female....62.to.64.years","Estimate..Female....65.and.66.years","Margin.of.Error..Female....65.and.66.years","Estimate..Female....67.to.69.years","Margin.of.Error..Female....67.to.69.years","Estimate..Female....70.to.74.years","Margin.of.Error..Female....70.to.74.years","Estimate..Female....75.to.79.years","Margin.of.Error..Female....75.to.79.years","Estimate..Female....80.to.84.years","Margin.of.Error..Female....80.to.84.years","Estimate..Female....85.years.and.over","Margin.of.Error..Female....85.years.and.over"
"160","1500000US080310028034",80310028034,"Block Group 4, Census Tract 28.03, Denver County, Colorado",1321,242,584,138,13,21,0,11,0,11,0,11,0,11,0,11,0,11,33,41,118,67,89,57,84,56,0,11,35,39,37,38,0,11,0,11,35,38,0,11,0,11,30,42,25,27,31,33,54,39,737,202,0,11,0,11,0,11,61,84,0,11,0,11,0,11,23,27,149,111,164,80,46,39,43,33,53,51,0,11,55,78,0,11,0,11,0,11,0,11,15,24,0,11,2,4,126,68
"161","1500000US080310029011",80310029011,"Block Group 1, Census Tract 29.01, Denver County, Colorado",891,158,479,123,18,21,10,15,20,19,6,10,0,11,0,11,0,11,0,11,73,58,45,38,56,40,102,91,50,28,12,12,29,28,0,11,9,14,0,11,19,25,0,11,7,11,23,28,0,11,412,75,12,17,20,21,10,13,2,4,0,11,1,3,0,11,1,2,31,25,72,48,33,31,71,30,19,18,26,25,1,3,12,18,14,16,16,25,19,25,36,35,8,12,0,11,8,13
"162","1500000US080310029012",80310029012,"Block Group 2, Census Tract 29.01, Denver County, Colorado",1187,177,664,131,96,80,22,32,6,11,0,11,10,17,0,11,39,62,24,25,86,58,40,29,83,56,53,32,84,62,9,13,32,26,31,29,13,14,0,11,8,13,14,22,0,11,14,21,0,11,523,98,43,39,7,11,6,9,0,11,19,22,0,11,18,23,20,25,113,67,57,36,38,33,33,31,7,11,20,19,44,26,7,11,13,14,30,32,0,11,33,41,15,25,0,11,0,11
"163","1500000US080310029013",80310029013,"Block Group 3, Census Tract 29.01, Denver County, Colorado",1168,177,588,154,14,20,0,11,7,12,0,11,0,11,0,11,0,11,36,44,188,84,107,65,108,78,37,31,0,11,14,17,32,25,22,34,0,11,8,13,0,11,15,24,0,11,0,11,0,11,580,114,23,25,19,30,10,15,0,11,0,11,0,11,0,11,23,37,203,83,136,66,39,33,16,17,37,36,33,27,33,26,0,11,0,11,8,13,0,11,0,11,0,11,0,11,0,11
"164","1500000US080310029021",80310029021,"Block Group 1, Census Tract 29.02, Denver County, Colorado",1923,297,911,179,100,59,70,48,0,11,0,11,12,14,0,11,0,11,0,11,122,80,142,70,75,38,51,37,117,89,54,28,36,31,31,28,17,19,32,29,23,21,23,23,0,11,0,11,6,9,1012,193,89,49,46,41,6,11,0,11,0,11,0,11,0,11,86,117,129,81,173,74,73,49,83,46,26,26,49,54,92,63,0,11,45,36,24,23,48,37,5,8,10,13,22,32,6,9
"165","1500000US080310029022",80310029022,"Block Group 2, Census Tract 29.02, Denver County, Colorado",1290,226,647,156,26,24,33,27,22,23,0,11,0,11,0,11,0,11,13,19,68,53,40,30,70,47,102,50,79,53,0,11,88,44,0,11,24,22,11,17,16,18,17,19,12,13,26,24,0,11,643,110,28,25,39,31,24,27,0,11,9,14,0,11,0,11,4,6,80,79,64,39,42,30,121,53,41,35,56,36,23,26,22,24,22,25,18,20,23,21,12,14,8,12,7,10,0,11
"166","1500000US080310029023",80310029023,"Block Group 3, Census Tract 29.02, Denver County, Colorado",1117,207,586,156,11,16,36,33,0,11,0,11,0,11,0,11,0,11,8,13,169,130,32,25,105,50,49,39,59,66,46,48,7,10,9,14,8,12,30,29,8,13,9,14,0,11,0,11,0,11,531,120,36,28,40,29,0,11,0,11,0,11,0,11,0,11,0,11,132,87,67,37,44,32,48,35,13,20,45,63,11,17,25,22,26,28,0,11,21,19,0,11,8,12,0,11,15,24
"167","1500000US080310030011",80310030011,"Block Group 1, Census Tract 30.01, Denver County, Colorado",984,261,356,101,0,11,0,11,15,23,0,11,17,28,0,11,0,11,0,11,15,24,80,56,56,62,20,35,53,64,17,27,43,39,0,11,0,11,16,25,11,18,0,11,0,11,13,20,0,11,628,206,70,77,18,30,0,11,0,11,0,11,0,11,0,11,0,11,82,91,85,59,87,71,38,46,17,27,106,89,42,32,0,11,24,29,0,11,42,68,0,11,0,11,0,11,17,26
"168","1500000US080310030012",80310030012,"Block Group 2, Census Tract 30.01, Denver County, Colorado",1272,298,631,216,25,29,13,21,28,39,0,11,0,11,0,11,0,11,0,11,210,122,83,63,108,110,15,24,14,24,53,47,29,35,0,11,0,11,12,21,26,29,0,11,0,11,15,24,0,11,641,171,15,24,13,21,27,38,27,37,0,11,0,11,0,11,11,17,121,87,105,84,75,59,16,24,0,11,29,41,46,38,22,26,51,41,25,30,42,37,0,11,16,27,0,11,0,11
"169","1500000US080310030013",80310030013,"Block Group 3, Census Tract 30.01, Denver County, Colorado",958,227,491,135,54,39,13,21,0,11,15,24,0,11,0,11,0,11,14,23,122,93,61,51,38,37,32,36,0,11,39,40,0,11,31,37,16,25,32,38,0,11,13,21,0,11,0,11,11,18,467,116,14,23,16,34,0,11,0,11,0,11,0,11,10,19,0,11,122,93,15,22,40,37,45,44,0,11,52,44,46,45,40,40,14,22,0,11,42,37,0,11,0,11,11,18,0,11
"170","1500000US080310030014",80310030014,"Block Group 4, Census Tract 30.01, Denver County, Colorado",1181,225,568,131,44,42,0,11,0,11,42,42,0,11,0,11,0,11,11,17,10,17,86,59,100,57,14,24,40,45,35,41,70,57,28,33,49,41,27,23,0,11,12,19,0,11,0,11,0,11,613,139,36,42,26,42,0,11,15,26,0,11,0,11,0,11,27,42,87,54,71,58,111,73,0,11,32,35,43,41,26,31,0,11,60,45,14,22,39,35,0,11,0,11,0,11,26,26
"171","1500000US080310030015",80310030015,"Block Group 5, Census Tract 30.01, Denver County, Colorado",1317,305,657,202,84,58,54,73,11,18,60,77,0,11,0,11,0,11,9,15,31,37,85,52,51,80,52,40,63,60,86,71,70,78,0,11,1,2,0,11,0,11,0,11,0,11,0,11,0,11,660,171,16,25,32,40,70,52,0,11,0,11,21,29,0,11,0,11,80,82,74,45,104,101,38,41,73,53,78,68,15,22,0,11,19,31,14,23,0,11,13,22,0,11,0,11,13,21
"172","1500000US080310030021",80310030021,"Block Group 1, Census Tract 30.02, Denver County, Colorado",594,152,261,88,32,29,28,19,4,6,0,11,0,11,0,11,0,11,12,10,12,15,39,41,55,37,9,14,0,11,8,13,30,38,6,9,0,11,0,11,0,11,12,14,7,12,7,10,0,11,333,96,10,17,15,15,0,11,0,11,0,11,0,11,43,51,5,8,42,41,21,19,29,22,36,29,0,11,18,19,41,39,8,12,0,11,8,12,37,23,7,11,7,10,6,10,0,11
"173","1500000US080310030022",80310030022,"Block Group 2, Census Tract 30.02, Denver County, Colorado",785,168,436,126,28,24,9,15,7,13,14,17,0,11,0,11,0,11,0,11,122,100,71,53,70,55,0,11,7,13,16,21,24,22,0,11,7,11,0,11,0,11,0,11,46,38,0,11,15,17,349,93,0,11,8,13,13,15,0,11,0,11,0,11,0,11,4,9,30,26,120,61,18,21,19,30,17,22,18,20,16,19,6,10,0,11,0,11,15,17,0,11,0,11,36,46,29,25
"174","1500000US080310030023",80310030023,"Block Group 3, Census Tract 30.02, Denver County, Colorado",1181,217,630,141,21,17,54,47,15,22,11,13,0,11,0,11,0,11,15,19,105,85,79,60,26,24,121,74,43,26,18,20,72,49,15,17,25,29,0,11,10,12,0,11,0,11,0,11,0,11,551,127,14,16,16,15,4,7,8,13,0,11,0,11,0,11,23,29,80,52,178,79,37,26,14,15,19,20,0,11,91,49,0,11,11,17,0,11,16,18,8,13,5,12,7,12,20,21
"175","1500000US080310030031",80310030031,"Block Group 1, Census Tract 30.03, Denver County, Colorado",1643,177,824,128,42,29,40,36,60,40,24,30,12,14,0,11,0,11,0,11,91,53,104,63,124,84,54,37,34,27,106,56,39,27,48,24,26,21,0,11,12,15,8,12,0,11,0,11,0,11,819,148,51,48,10,14,17,19,22,20,22,34,0,11,0,11,47,50,190,92,124,68,33,31,21,26,125,79,40,27,40,26,14,15,21,20,13,15,6,10,9,14,7,10,7,10,0,11
"176","1500000US080310030032",80310030032,"Block Group 2, Census Tract 30.03, Denver County, Colorado",1648,186,796,148,0,11,0,11,0,11,9,18,479,129,48,32,17,19,80,47,98,60,9,15,30,47,0,11,0,11,0,11,0,11,9,13,17,19,0,11,0,11,0,11,0,11,0,11,0,11,852,136,0,11,0,11,0,11,8,15,563,131,50,37,39,31,37,34,82,46,47,47,0,11,0,11,0,11,8,12,9,15,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11
"177","1500000US080310030041",80310030041,"Block Group 1, Census Tract 30.04, Denver County, Colorado",2546,409,1412,267,0,11,38,44,30,37,0,11,292,133,251,154,52,42,80,73,317,194,103,70,48,48,64,62,58,55,0,11,22,36,14,23,0,11,0,11,0,11,28,32,15,25,0,11,0,11,1134,244,60,60,107,91,34,46,0,11,303,140,92,55,27,30,115,103,145,83,73,58,13,21,27,32,16,27,36,44,11,19,0,11,47,55,0,11,13,19,0,11,0,11,15,23,0,11
"178","1500000US080310030042",80310030042,"Block Group 2, Census Tract 30.04, Denver County, Colorado",2141,414,1052,243,16,25,50,44,15,26,0,11,24,39,73,85,84,106,98,87,138,94,106,73,191,110,67,81,72,59,21,34,0,11,0,11,70,54,15,22,0,11,0,11,0,11,12,21,0,11,1089,260,170,124,0,11,15,25,0,11,6,10,0,11,0,11,184,167,167,106,238,134,54,54,10,17,49,40,0,11,20,25,73,51,10,17,14,22,13,22,33,36,33,37,0,11,0,11
"179","1500000US080310030043",80310030043,"Block Group 3, Census Tract 30.04, Denver County, Colorado",1530,398,726,260,50,45,34,41,42,40,0,11,0,11,0,11,0,11,0,11,73,87,155,150,41,48,26,34,65,55,87,55,32,35,40,37,15,23,0,11,26,28,0,11,16,26,12,18,12,19,804,198,18,29,22,30,49,38,24,28,24,37,0,11,82,128,47,79,14,22,94,99,71,52,43,48,97,57,14,22,27,31,0,11,45,42,26,29,13,19,14,22,26,29,25,29,29,33
"180","1500000US080310031011",80310031011,"Block Group 1, Census Tract 31.01, Denver County, Colorado",1576,122,833,102,54,33,34,27,53,41,23,18,0,11,8,12,0,11,34,26,168,68,106,42,81,31,56,29,23,20,36,22,47,30,23,18,24,16,34,24,5,8,11,12,13,14,0,11,0,11,743,88,27,32,56,25,11,14,1,2,7,9,0,11,9,13,53,37,78,43,130,43,104,34,41,27,46,33,25,24,51,37,16,17,37,28,7,10,7,10,18,15,14,15,0,11,5,8
"181","1500000US080310031021",80310031021,"Block Group 1, Census Tract 31.02, Denver County, Colorado",1685,217,1081,170,67,51,40,49,0,11,0,11,0,11,37,53,0,11,38,27,189,82,226,103,115,63,30,31,56,50,39,41,59,51,16,19,77,50,19,31,15,17,43,32,15,22,0,11,0,11,604,117,23,28,18,25,0,11,0,11,0,11,0,11,21,34,44,32,98,40,114,55,30,38,63,53,8,13,17,27,55,39,8,12,9,14,18,29,23,28,9,14,7,11,8,12,31,29
"182","1500000US080310031022",80310031022,"Block Group 2, Census Tract 31.02, Denver County, Colorado",1633,216,831,147,18,27,7,12,0,11,30,32,0,11,0,11,0,11,71,59,184,81,221,89,71,48,21,33,27,24,22,25,16,17,26,23,8,14,8,12,32,22,36,34,0,11,15,22,18,42,802,162,19,30,0,11,30,32,0,11,0,11,0,11,0,11,65,40,121,72,215,92,37,25,59,45,10,15,38,38,53,50,0,11,24,22,0,11,32,35,11,21,21,20,27,44,40,36
"183","1500000US080310032011",80310032011,"Block Group 1, Census Tract 32.01, Denver County, Colorado",1359,258,667,150,73,92,0,11,36,33,13,18,0,11,0,11,0,11,5,8,87,64,119,59,77,56,28,31,0,11,58,50,35,40,41,40,60,64,16,25,0,11,19,32,0,11,0,11,0,11,692,163,50,55,35,32,38,61,12,17,46,41,0,11,0,11,26,34,136,73,64,53,64,55,39,45,16,23,27,31,17,27,42,59,26,32,0,11,0,11,20,32,16,25,18,28,0,11
"184","1500000US080310032012",80310032012,"Block Group 2, Census Tract 32.01, Denver County, Colorado",1471,269,783,218,16,26,13,21,0,11,0,11,0,11,0,11,0,11,40,49,180,102,169,114,92,86,15,23,25,40,33,37,85,65,0,11,39,44,18,28,33,25,25,39,0,11,0,11,0,11,688,147,12,22,0,11,0,11,0,11,0,11,30,47,14,22,72,66,213,96,135,86,14,23,46,44,0,11,0,11,59,46,0,11,43,40,0,11,24,36,0,11,25,38,1,3,0,11
"185","1500000US080310032013",80310032013,"Block Group 3, Census Tract 32.01, Denver County, Colorado",1193,329,627,234,0,11,0,11,0,11,0,11,0,11,18,28,0,11,0,11,54,39,85,82,36,42,133,101,19,29,65,84,100,136,41,61,22,35,0,11,0,11,54,59,0,11,0,11,0,11,566,179,0,11,0,11,17,27,0,11,0,11,0,11,0,11,34,43,134,88,121,87,66,53,32,36,40,39,14,22,30,35,33,38,0,11,0,11,25,40,0,11,0,11,20,32,0,11
"186","1500000US080310032014",80310032014,"Block Group 4, Census Tract 32.01, Denver County, Colorado",760,247,460,232,16,23,0,11,12,21,0,11,0,11,0,11,0,11,0,11,101,93,214,155,0,11,32,34,0,11,13,23,17,28,0,11,17,26,38,45,0,11,0,11,0,11,0,11,0,11,300,106,0,11,0,11,0,11,14,24,0,11,0,11,0,11,0,11,139,82,51,48,33,36,0,11,31,37,0,11,17,27,0,11,15,24,0,11,0,11,0,11,0,11,0,11,0,11
"187","1500000US080310032015",80310032015,"Block Group 5, Census Tract 32.01, Denver County, Colorado",684,210,460,162,0,11,0,11,0,11,16,26,0,11,14,23,0,11,0,11,0,11,97,66,42,50,17,28,0,11,0,11,0,11,16,25,47,55,42,46,39,44,40,47,39,43,36,42,15,25,224,94,0,11,0,11,15,25,0,11,0,11,0,11,0,11,0,11,25,30,0,11,20,32,17,29,0,11,15,24,0,11,0,11,0,11,0,11,38,42,16,26,61,54,17,27,0,11
"188","1500000US080310032021",80310032021,"Block Group 1, Census Tract 32.02, Denver County, Colorado",1101,182,547,118,13,21,0,11,0,11,7,12,0,11,0,11,0,11,11,12,139,61,87,57,51,44,11,17,68,63,35,30,0,11,7,16,0,11,7,16,13,16,43,28,25,23,15,16,15,17,554,129,0,11,0,11,0,11,0,11,0,11,5,9,0,11,77,59,150,78,89,53,26,29,14,24,26,28,34,42,0,11,10,16,9,14,0,11,27,22,7,16,16,20,40,35,24,26
"189","1500000US080310032022",80310032022,"Block Group 2, Census Tract 32.02, Denver County, Colorado",811,147,415,105,16,24,0,11,10,16,0,11,0,11,0,11,0,11,0,11,59,35,33,28,61,67,0,11,41,36,40,36,37,34,10,16,29,24,7,11,29,22,17,16,12,13,0,11,14,18,396,88,11,17,10,15,0,11,0,11,0,11,0,11,0,11,0,11,52,33,47,31,27,30,22,24,11,17,15,18,0,11,30,36,49,35,22,25,61,45,14,17,10,12,7,12,8,12
"190","1500000US080310032023",80310032023,"Block Group 3, Census Tract 32.02, Denver County, Colorado",1224,188,518,121,5,9,9,12,3,4,14,16,0,11,0,11,0,11,6,11,92,67,61,38,24,23,28,26,39,48,0,11,47,36,18,27,30,28,55,44,24,22,12,19,39,35,5,8,7,11,706,147,0,11,1,2,1,2,5,4,0,11,0,11,0,11,40,34,166,99,68,52,26,29,71,53,48,48,27,23,44,35,7,12,66,73,39,32,10,16,38,28,15,18,34,34,0,11
"191","1500000US080310032031",80310032031,"Block Group 1, Census Tract 32.03, Denver County, Colorado",774,189,386,117,52,77,7,12,21,23,0,11,5,7,0,11,8,13,6,9,0,11,10,15,45,43,16,20,15,17,16,18,17,19,23,35,10,15,0,11,80,35,49,29,6,10,0,11,0,11,388,96,25,22,23,27,18,16,36,38,0,11,0,11,0,11,0,11,11,17,0,11,38,42,44,28,6,10,23,22,48,43,0,11,16,18,21,21,37,20,42,27,0,11,0,11,0,11
"192","1500000US080310032032",80310032032,"Block Group 2, Census Tract 32.03, Denver County, Colorado",1222,185,583,126,44,31,42,28,41,35,15,16,5,8,14,21,6,10,27,31,24,29,6,11,67,49,18,21,98,47,53,47,36,33,8,13,28,22,8,12,21,19,8,12,7,11,7,11,0,11,639,109,11,19,34,36,49,30,31,31,9,15,0,11,0,11,27,33,39,28,56,47,19,23,72,42,55,31,33,26,67,44,19,20,39,26,18,19,10,16,25,24,26,19,0,11,0,11
"193","1500000US080310032033",80310032033,"Block Group 3, Census Tract 32.03, Denver County, Colorado",1126,191,524,115,32,28,38,32,14,15,13,13,0,11,11,20,0,11,7,12,55,52,28,43,36,31,28,25,54,35,37,26,45,30,9,14,36,34,24,22,22,18,20,18,8,13,7,10,0,11,602,115,42,51,7,12,29,26,32,24,32,36,13,22,0,11,7,12,62,57,8,13,28,20,46,33,26,24,38,25,61,30,19,22,28,26,0,11,40,25,39,26,36,44,9,14,0,11
"194","1500000US080310033001",80310033001,"Block Group 1, Census Tract 33, Denver County, Colorado",1109,195,478,101,65,35,27,32,8,14,8,13,0,11,0,11,0,11,40,28,16,16,42,43,108,57,19,22,20,22,39,33,27,19,0,11,0,11,9,14,0,11,28,21,8,13,14,23,0,11,631,152,45,33,29,24,0,11,0,11,0,11,0,11,0,11,33,30,110,75,122,76,73,39,54,38,23,21,28,23,34,26,0,11,0,11,16,25,27,21,18,20,10,16,0,11,9,14
"195","1500000US080310033002",80310033002,"Block Group 2, Census Tract 33, Denver County, Colorado",884,208,512,190,21,23,0,11,8,11,8,11,5,10,0,11,0,11,37,49,66,60,63,56,68,52,55,36,30,32,51,43,55,36,8,13,11,17,0,11,9,15,0,11,9,13,8,13,0,11,372,82,57,53,18,29,18,29,7,11,0,11,0,11,0,11,0,11,38,38,21,23,11,18,32,28,8,12,28,25,0,11,25,22,32,28,30,24,9,14,26,23,0,11,0,11,12,18
"196","1500000US080310033003",80310033003,"Block Group 3, Census Tract 33, Denver County, Colorado",1002,261,443,139,18,20,29,24,0,11,0,11,0,11,0,11,0,11,20,31,103,115,25,35,44,47,29,27,8,13,16,19,50,40,20,21,38,34,0,11,0,11,33,24,0,11,10,15,0,11,559,146,66,55,27,32,40,42,38,36,33,50,0,11,0,11,4,7,43,33,32,49,48,33,10,17,35,27,20,20,43,40,14,16,39,33,9,15,12,17,28,24,9,15,0,11,9,15
"197","1500000US080310033004",80310033004,"Block Group 4, Census Tract 33, Denver County, Colorado",565,109,294,73,6,11,30,37,0,11,29,25,0,11,0,11,0,11,0,11,8,12,18,21,57,47,0,11,31,33,58,36,23,18,0,11,0,11,7,11,0,11,10,15,17,18,0,11,0,11,271,54,22,18,9,14,14,16,0,11,0,11,0,11,0,11,5,9,8,12,4,8,25,19,24,24,21,21,14,15,48,41,0,11,21,21,19,20,9,14,9,15,9,14,0,11,10,15
"198","1500000US080310034011",80310034011,"Block Group 1, Census Tract 34.01, Denver County, Colorado",550,112,298,84,24,21,21,21,21,21,10,16,0,11,0,11,0,11,0,11,8,13,55,51,6,9,14,15,7,12,21,23,6,10,0,11,21,23,18,20,47,33,5,9,5,9,9,13,0,11,252,56,0,11,0,11,28,21,0,11,0,11,0,11,0,11,0,11,8,13,0,11,13,16,12,15,72,50,16,18,30,27,0,11,19,21,26,24,0,11,19,19,0,11,9,14,0,11
"199","1500000US080310034012",80310034012,"Block Group 2, Census Tract 34.01, Denver County, Colorado",1992,188,760,123,55,40,17,16,12,14,7,11,6,11,0,11,0,11,9,15,80,51,40,33,51,34,60,34,58,37,46,31,41,40,36,37,86,48,29,26,30,27,31,27,35,27,18,18,13,21,1232,149,45,29,53,25,11,12,6,9,5,9,6,9,0,11,24,21,183,109,108,82,84,50,98,42,33,24,74,40,56,41,21,22,70,44,51,35,58,37,49,32,98,64,48,35,51,36
"200","1500000US080310034021",80310034021,"Block Group 1, Census Tract 34.02, Denver County, Colorado",1202,256,597,147,80,78,30,25,19,21,0,11,0,11,0,11,0,11,0,11,48,55,63,41,74,55,77,46,18,21,34,28,10,15,30,35,51,43,13,16,12,18,16,17,14,15,0,11,8,13,605,151,50,39,24,23,9,14,0,11,12,20,0,11,0,11,0,11,47,52,15,18,105,61,87,40,16,19,14,18,74,49,46,58,18,20,22,24,31,23,17,18,0,11,0,11,18,19
"201","1500000US080310034022",80310034022,"Block Group 2, Census Tract 34.02, Denver County, Colorado",2496,258,1283,164,73,38,47,37,125,59,28,25,23,27,0,11,0,11,0,11,78,62,80,51,115,71,174,72,144,60,64,43,90,49,24,29,53,33,88,58,36,27,0,11,16,17,15,17,10,15,1213,145,85,50,21,17,59,44,48,37,19,22,0,11,0,11,18,19,70,62,120,67,113,46,89,54,119,56,79,45,95,47,61,38,79,56,61,38,32,31,36,28,9,13,0,11,0,11
"202","1500000US080310034023",80310034023,"Block Group 3, Census Tract 34.02, Denver County, Colorado",1123,233,597,198,46,39,118,121,7,13,0,11,0,11,0,11,0,11,28,44,83,125,52,37,25,24,45,32,47,32,21,23,28,21,7,11,32,27,0,11,24,23,17,19,0,11,9,14,8,13,526,104,62,38,30,26,0,11,29,25,10,16,0,11,0,11,1,4,56,58,19,22,57,34,28,26,36,30,20,20,14,15,36,30,20,20,29,25,33,28,18,19,10,15,1,4,17,20
"203","1500000US080310035001",80310035001,"Block Group 1, Census Tract 35, Denver County, Colorado",856,325,480,168,46,53,40,50,72,71,17,20,19,29,0,11,9,14,15,25,30,37,18,29,25,39,22,32,56,50,44,38,28,25,0,11,17,27,11,17,0,11,0,11,0,11,11,17,0,11,376,185,52,49,32,32,28,34,20,31,48,43,0,11,0,11,0,11,16,25,32,37,19,30,60,50,0,11,36,29,9,17,0,11,16,25,0,11,0,11,0,11,0,11,8,12,0,11
"204","1500000US080310035002",80310035002,"Block Group 2, Census Tract 35, Denver County, Colorado",1474,338,746,171,56,52,87,77,98,70,49,39,11,13,16,25,33,28,24,39,52,52,30,39,28,33,27,24,52,48,100,63,37,40,0,11,19,22,0,11,8,14,19,21,0,11,0,11,0,11,728,217,22,33,32,39,61,50,82,65,41,30,9,15,19,29,27,43,53,53,9,14,66,40,59,44,106,69,48,44,41,39,11,16,0,11,18,21,16,21,8,14,0,11,0,11,0,11
"205","1500000US080310035003",80310035003,"Block Group 3, Census Tract 35, Denver County, Colorado",1648,480,795,238,11,17,7,11,59,46,0,11,47,45,0,11,57,51,105,78,46,40,9,14,39,50,81,48,68,63,123,81,32,36,0,11,49,54,0,11,11,16,19,21,17,19,15,25,0,11,853,282,141,88,71,56,85,61,0,11,27,31,34,39,33,39,22,35,64,55,8,13,45,39,125,85,34,32,43,32,6,10,0,11,8,14,0,11,15,24,31,37,0,11,49,42,12,20
"206","1500000US080310035004",80310035004,"Block Group 4, Census Tract 35, Denver County, Colorado",1111,394,562,230,0,11,76,64,96,61,86,76,13,22,17,29,0,11,0,11,52,58,16,25,0,11,87,52,9,14,30,47,39,44,0,11,15,25,0,11,8,13,0,11,0,11,0,11,18,26,549,225,69,52,36,41,36,39,29,32,0,11,22,34,22,34,25,40,36,45,15,23,29,29,40,44,39,36,78,62,28,28,16,20,11,18,0,11,0,11,18,28,0,11,0,11,0,11
"207","1500000US080310035005",80310035005,"Block Group 5, Census Tract 35, Denver County, Colorado",1831,401,1054,285,79,35,178,80,93,75,41,28,50,42,21,32,10,16,24,36,38,33,61,65,27,19,78,53,76,55,78,64,74,79,0,11,61,52,0,11,7,11,8,13,20,29,30,32,0,11,777,159,74,52,76,47,23,26,56,43,0,11,24,28,8,13,27,39,54,43,68,49,53,40,74,54,39,38,15,23,33,24,17,18,18,21,20,29,8,12,10,15,22,35,38,31,20,21
"208","1500000US080310036011",80310036011,"Block Group 1, Census Tract 36.01, Denver County, Colorado",1167,236,533,146,42,36,33,39,28,26,8,13,0,11,0,11,0,11,0,11,60,37,115,89,85,59,36,29,22,27,32,45,51,42,0,11,8,12,0,11,4,6,9,11,0,11,0,11,0,11,634,178,19,20,34,33,69,79,36,37,0,11,0,11,0,11,37,32,90,58,67,49,94,59,34,26,27,30,28,29,32,28,8,12,0,11,14,16,4,8,20,18,21,22,0,11,0,11
"209","1500000US080310036012",80310036012,"Block Group 2, Census Tract 36.01, Denver County, Colorado",690,194,348,93,15,17,7,11,36,35,10,15,6,10,0,11,0,11,0,11,46,47,56,28,60,34,28,26,31,28,9,14,10,14,11,17,8,15,0,11,0,11,8,12,0,11,0,11,7,10,342,120,45,36,35,34,13,20,0,11,6,11,0,11,0,11,0,11,35,32,38,39,41,32,8,12,35,28,19,21,21,23,9,14,14,15,0,11,0,11,0,11,6,9,8,15,9,12
