"X","Row.names","camp_id","session_id","camp_zip","camp_address_1","session_size","session_cost","session_date_start","session_date_end","session_categories","calendar_date","start.time.hours","end.time.hours","duration","lat","long","NBHD_Name"
2504,12263,970,"42776","80010","2493 Dallas St",25,"350","2019-08-12 00:00:00","2019-08-16 00:00:00","sports","2019-08-16","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2505,12264,971,"42907","94960","224 Greenfield Avenue, Ste. B",0,"240","2019-07-01 00:00:00","2019-07-05 00:00:00","stem,academic","2019-07-01","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2506,12265,971,"42907","94960","224 Greenfield Avenue, Ste. B",0,"240","2019-07-01 00:00:00","2019-07-05 00:00:00","stem,academic","2019-07-02","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2507,12266,971,"42907","94960","224 Greenfield Avenue, Ste. B",0,"240","2019-07-01 00:00:00","2019-07-05 00:00:00","stem,academic","2019-07-03","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2508,12267,971,"42907","94960","224 Greenfield Avenue, Ste. B",0,"240","2019-07-01 00:00:00","2019-07-05 00:00:00","stem,academic","2019-07-04","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2509,12268,971,"42907","94960","224 Greenfield Avenue, Ste. B",0,"240","2019-07-01 00:00:00","2019-07-05 00:00:00","stem,academic","2019-07-05","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2510,12269,980,"43098","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","stem,academic,specialNeedsStudent,offersBeforeAfterCare","2019-06-03","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2511,1227,747,"43056","80222","3333 S. Colorado Blvd.",24,"125","2019-06-13 00:00:00","2019-07-25 00:00:00","scholarshipsAvailable,sports,specialNeedsStudent","2019-07-04","8:00 AM","9:30 AM",1.5,39.7453568,-104.9992014,"CBD"
2512,12270,980,"43098","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","stem,academic,specialNeedsStudent,offersBeforeAfterCare","2019-06-04","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2513,12271,980,"43098","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","stem,academic,specialNeedsStudent,offersBeforeAfterCare","2019-06-05","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2514,12272,980,"43098","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","stem,academic,specialNeedsStudent,offersBeforeAfterCare","2019-06-06","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2515,12273,980,"43098","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","stem,academic,specialNeedsStudent,offersBeforeAfterCare","2019-06-07","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2516,12274,980,"43099","80221","8380 Zuni St",20,"299","2019-06-24 00:00:00","2019-06-28 00:00:00","specialNeedsStudent,academic,stem,offersBeforeAfterCare","2019-06-24","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2517,12275,980,"43099","80221","8380 Zuni St",20,"299","2019-06-24 00:00:00","2019-06-28 00:00:00","specialNeedsStudent,academic,stem,offersBeforeAfterCare","2019-06-25","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2518,12276,980,"43099","80221","8380 Zuni St",20,"299","2019-06-24 00:00:00","2019-06-28 00:00:00","specialNeedsStudent,academic,stem,offersBeforeAfterCare","2019-06-26","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2519,12277,980,"43099","80221","8380 Zuni St",20,"299","2019-06-24 00:00:00","2019-06-28 00:00:00","specialNeedsStudent,academic,stem,offersBeforeAfterCare","2019-06-27","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2520,12278,980,"43099","80221","8380 Zuni St",20,"299","2019-06-24 00:00:00","2019-06-28 00:00:00","specialNeedsStudent,academic,stem,offersBeforeAfterCare","2019-06-28","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2521,12279,980,"43100","80221","8380 Zuni St",20,"315","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,specialNeedsStudent,offersBeforeAfterCare,stem","2019-06-24","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2522,1228,747,"43056","80222","3333 S. Colorado Blvd.",24,"125","2019-06-13 00:00:00","2019-07-25 00:00:00","scholarshipsAvailable,sports,specialNeedsStudent","2019-07-11","8:00 AM","9:30 AM",1.5,39.7453568,-104.9992014,"CBD"
2523,12280,980,"43100","80221","8380 Zuni St",20,"315","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,specialNeedsStudent,offersBeforeAfterCare,stem","2019-06-25","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2524,12281,980,"43100","80221","8380 Zuni St",20,"315","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,specialNeedsStudent,offersBeforeAfterCare,stem","2019-06-26","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2525,12282,980,"43100","80221","8380 Zuni St",20,"315","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,specialNeedsStudent,offersBeforeAfterCare,stem","2019-06-27","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2526,12283,980,"43100","80221","8380 Zuni St",20,"315","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,specialNeedsStudent,offersBeforeAfterCare,stem","2019-06-28","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2527,12284,980,"43101","80221","8380 Zuni St",20,"299","2019-07-08 00:00:00","2019-07-12 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-07-08","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2528,12285,980,"43101","80221","8380 Zuni St",20,"299","2019-07-08 00:00:00","2019-07-12 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-07-09","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2529,12286,980,"43101","80221","8380 Zuni St",20,"299","2019-07-08 00:00:00","2019-07-12 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-07-10","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2530,12287,980,"43101","80221","8380 Zuni St",20,"299","2019-07-08 00:00:00","2019-07-12 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-07-11","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2531,12288,980,"43101","80221","8380 Zuni St",20,"299","2019-07-08 00:00:00","2019-07-12 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-07-12","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2532,12289,980,"43102","80221","8380 Zuni St",20,"299","2019-07-15 00:00:00","2019-07-19 00:00:00","stem,academic,offersBeforeAfterCare,specialNeedsStudent","2019-07-15","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2533,1229,747,"43056","80222","3333 S. Colorado Blvd.",24,"125","2019-06-13 00:00:00","2019-07-25 00:00:00","scholarshipsAvailable,sports,specialNeedsStudent","2019-07-18","8:00 AM","9:30 AM",1.5,39.7453568,-104.9992014,"CBD"
2534,12290,980,"43102","80221","8380 Zuni St",20,"299","2019-07-15 00:00:00","2019-07-19 00:00:00","stem,academic,offersBeforeAfterCare,specialNeedsStudent","2019-07-16","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2535,12291,980,"43102","80221","8380 Zuni St",20,"299","2019-07-15 00:00:00","2019-07-19 00:00:00","stem,academic,offersBeforeAfterCare,specialNeedsStudent","2019-07-17","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2536,12292,980,"43102","80221","8380 Zuni St",20,"299","2019-07-15 00:00:00","2019-07-19 00:00:00","stem,academic,offersBeforeAfterCare,specialNeedsStudent","2019-07-18","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2537,12293,980,"43102","80221","8380 Zuni St",20,"299","2019-07-15 00:00:00","2019-07-19 00:00:00","stem,academic,offersBeforeAfterCare,specialNeedsStudent","2019-07-19","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2538,12294,980,"43104","80221","8380 Zuni St",20,"315","2019-06-10 00:00:00","2019-06-14 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-10","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2539,12295,980,"43104","80221","8380 Zuni St",20,"315","2019-06-10 00:00:00","2019-06-14 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-11","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2540,12296,980,"43104","80221","8380 Zuni St",20,"315","2019-06-10 00:00:00","2019-06-14 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-12","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2541,12297,980,"43104","80221","8380 Zuni St",20,"315","2019-06-10 00:00:00","2019-06-14 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-13","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2542,12298,980,"43104","80221","8380 Zuni St",20,"315","2019-06-10 00:00:00","2019-06-14 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-14","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2543,12299,980,"43105","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,offersBeforeAfterCare,academic,specialNeedsStudent","2019-06-10","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2544,123,991,"43545","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic","2019-06-19","9:30 AM","11:00 AM",1.5,39.7304325,-104.8858717,"Lowry Field"
2545,1230,747,"43056","80222","3333 S. Colorado Blvd.",24,"125","2019-06-13 00:00:00","2019-07-25 00:00:00","scholarshipsAvailable,sports,specialNeedsStudent","2019-07-25","8:00 AM","9:30 AM",1.5,39.7453568,-104.9992014,"CBD"
2546,12300,980,"43105","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,offersBeforeAfterCare,academic,specialNeedsStudent","2019-06-11","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2547,12301,980,"43105","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,offersBeforeAfterCare,academic,specialNeedsStudent","2019-06-12","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2548,12302,980,"43105","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,offersBeforeAfterCare,academic,specialNeedsStudent","2019-06-13","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2549,12303,980,"43105","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,offersBeforeAfterCare,academic,specialNeedsStudent","2019-06-14","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2550,12304,980,"43106","80221","8380 Zuni St",20,"240","2019-07-01 00:00:00","2019-07-03 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-07-01","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2551,12305,980,"43106","80221","8380 Zuni St",20,"240","2019-07-01 00:00:00","2019-07-03 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-07-02","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2552,12306,980,"43106","80221","8380 Zuni St",20,"240","2019-07-01 00:00:00","2019-07-03 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-07-03","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2553,12307,980,"43107","80221","8380 Zuni St",20,"299","2019-07-22 00:00:00","2019-07-26 00:00:00","academic,specialNeedsStudent,stem,offersBeforeAfterCare","2019-07-22","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2554,12308,980,"43107","80221","8380 Zuni St",20,"299","2019-07-22 00:00:00","2019-07-26 00:00:00","academic,specialNeedsStudent,stem,offersBeforeAfterCare","2019-07-23","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2555,12309,980,"43107","80221","8380 Zuni St",20,"299","2019-07-22 00:00:00","2019-07-26 00:00:00","academic,specialNeedsStudent,stem,offersBeforeAfterCare","2019-07-24","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2556,1231,747,"43058","80222","3333 S. Colorado Blvd.",24,"125","2019-06-13 00:00:00","2019-07-25 00:00:00","scholarshipsAvailable,sports,specialNeedsStudent","2019-06-13","8:00 AM","9:30 AM",1.5,39.7453568,-104.9992014,"CBD"
2557,12310,980,"43107","80221","8380 Zuni St",20,"299","2019-07-22 00:00:00","2019-07-26 00:00:00","academic,specialNeedsStudent,stem,offersBeforeAfterCare","2019-07-25","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2558,12311,980,"43107","80221","8380 Zuni St",20,"299","2019-07-22 00:00:00","2019-07-26 00:00:00","academic,specialNeedsStudent,stem,offersBeforeAfterCare","2019-07-26","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2559,12312,980,"43108","80221","8380 Zuni St",20,"299","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-08-05","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2560,12313,980,"43108","80221","8380 Zuni St",20,"299","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-08-06","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2561,12314,980,"43108","80221","8380 Zuni St",20,"299","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-08-07","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2562,12315,980,"43108","80221","8380 Zuni St",20,"299","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-08-08","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2563,12316,980,"43108","80221","8380 Zuni St",20,"299","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-08-09","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2564,12317,980,"43109","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-03","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2565,12318,980,"43109","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-04","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2566,12319,980,"43109","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-05","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2567,1232,747,"43058","80222","3333 S. Colorado Blvd.",24,"125","2019-06-13 00:00:00","2019-07-25 00:00:00","scholarshipsAvailable,sports,specialNeedsStudent","2019-06-20","8:00 AM","9:30 AM",1.5,39.7453568,-104.9992014,"CBD"
2568,12320,980,"43109","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-06","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2569,12321,980,"43109","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-07","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2570,12322,980,"43110","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,specialNeedsStudent,academic,offersBeforeAfterCare","2019-06-10","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2571,12323,980,"43110","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,specialNeedsStudent,academic,offersBeforeAfterCare","2019-06-11","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2572,12324,980,"43110","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,specialNeedsStudent,academic,offersBeforeAfterCare","2019-06-12","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2573,12325,980,"43110","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,specialNeedsStudent,academic,offersBeforeAfterCare","2019-06-13","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2574,12326,980,"43110","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,specialNeedsStudent,academic,offersBeforeAfterCare","2019-06-14","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2575,12327,980,"43111","80221","8380 Zuni St",20,"299","2019-07-15 00:00:00","2019-07-19 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-07-15","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2576,12328,980,"43111","80221","8380 Zuni St",20,"299","2019-07-15 00:00:00","2019-07-19 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-07-16","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2577,12329,980,"43111","80221","8380 Zuni St",20,"299","2019-07-15 00:00:00","2019-07-19 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-07-17","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2578,1233,747,"43058","80222","3333 S. Colorado Blvd.",24,"125","2019-06-13 00:00:00","2019-07-25 00:00:00","scholarshipsAvailable,sports,specialNeedsStudent","2019-06-27","8:00 AM","9:30 AM",1.5,39.7453568,-104.9992014,"CBD"
2579,12330,980,"43111","80221","8380 Zuni St",20,"299","2019-07-15 00:00:00","2019-07-19 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-07-18","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2580,12331,980,"43111","80221","8380 Zuni St",20,"299","2019-07-15 00:00:00","2019-07-19 00:00:00","offersBeforeAfterCare,stem,academic,specialNeedsStudent","2019-07-19","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2581,12332,980,"43112","80221","8380 Zuni St",20,"299","2019-07-29 00:00:00","2019-08-02 00:00:00","academic,stem,offersBeforeAfterCare,specialNeedsStudent","2019-07-29","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2582,12333,980,"43112","80221","8380 Zuni St",20,"299","2019-07-29 00:00:00","2019-08-02 00:00:00","academic,stem,offersBeforeAfterCare,specialNeedsStudent","2019-07-30","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2583,12334,980,"43112","80221","8380 Zuni St",20,"299","2019-07-29 00:00:00","2019-08-02 00:00:00","academic,stem,offersBeforeAfterCare,specialNeedsStudent","2019-07-31","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2584,12335,980,"43112","80221","8380 Zuni St",20,"299","2019-07-29 00:00:00","2019-08-02 00:00:00","academic,stem,offersBeforeAfterCare,specialNeedsStudent","2019-08-01","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2585,12336,980,"43112","80221","8380 Zuni St",20,"299","2019-07-29 00:00:00","2019-08-02 00:00:00","academic,stem,offersBeforeAfterCare,specialNeedsStudent","2019-08-02","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2586,12337,980,"43113","80221","8380 Zuni St",20,"299","2019-08-12 00:00:00","2019-08-16 00:00:00","academic,offersBeforeAfterCare,specialNeedsStudent,stem","2019-08-12","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2587,12338,980,"43113","80221","8380 Zuni St",20,"299","2019-08-12 00:00:00","2019-08-16 00:00:00","academic,offersBeforeAfterCare,specialNeedsStudent,stem","2019-08-13","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2588,12339,980,"43113","80221","8380 Zuni St",20,"299","2019-08-12 00:00:00","2019-08-16 00:00:00","academic,offersBeforeAfterCare,specialNeedsStudent,stem","2019-08-14","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2589,1234,747,"43058","80222","3333 S. Colorado Blvd.",24,"125","2019-06-13 00:00:00","2019-07-25 00:00:00","scholarshipsAvailable,sports,specialNeedsStudent","2019-07-04","8:00 AM","9:30 AM",1.5,39.7453568,-104.9992014,"CBD"
2590,12340,980,"43113","80221","8380 Zuni St",20,"299","2019-08-12 00:00:00","2019-08-16 00:00:00","academic,offersBeforeAfterCare,specialNeedsStudent,stem","2019-08-15","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2591,12341,980,"43113","80221","8380 Zuni St",20,"299","2019-08-12 00:00:00","2019-08-16 00:00:00","academic,offersBeforeAfterCare,specialNeedsStudent,stem","2019-08-16","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2592,12342,980,"43114","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","stem,specialNeedsStudent,academic,offersBeforeAfterCare","2019-06-03","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2593,12343,980,"43114","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","stem,specialNeedsStudent,academic,offersBeforeAfterCare","2019-06-04","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2594,12344,980,"43114","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","stem,specialNeedsStudent,academic,offersBeforeAfterCare","2019-06-05","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2595,12345,980,"43114","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","stem,specialNeedsStudent,academic,offersBeforeAfterCare","2019-06-06","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2596,12346,980,"43114","80221","8380 Zuni St",20,"299","2019-06-03 00:00:00","2019-06-07 00:00:00","stem,specialNeedsStudent,academic,offersBeforeAfterCare","2019-06-07","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2597,12347,980,"43115","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","offersBeforeAfterCare,academic,stem,specialNeedsStudent","2019-06-10","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2598,12348,980,"43115","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","offersBeforeAfterCare,academic,stem,specialNeedsStudent","2019-06-11","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2599,12349,980,"43115","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","offersBeforeAfterCare,academic,stem,specialNeedsStudent","2019-06-12","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2600,1235,747,"43058","80222","3333 S. Colorado Blvd.",24,"125","2019-06-13 00:00:00","2019-07-25 00:00:00","scholarshipsAvailable,sports,specialNeedsStudent","2019-07-11","8:00 AM","9:30 AM",1.5,39.7453568,-104.9992014,"CBD"
2601,12350,980,"43115","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","offersBeforeAfterCare,academic,stem,specialNeedsStudent","2019-06-13","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2602,12351,980,"43115","80221","8380 Zuni St",20,"299","2019-06-10 00:00:00","2019-06-14 00:00:00","offersBeforeAfterCare,academic,stem,specialNeedsStudent","2019-06-14","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2603,12352,980,"43116","80221","8380 Zuni St",20,"299","2019-06-17 00:00:00","2019-06-21 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-17","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2604,12353,980,"43116","80221","8380 Zuni St",20,"299","2019-06-17 00:00:00","2019-06-21 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-18","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2605,12354,980,"43116","80221","8380 Zuni St",20,"299","2019-06-17 00:00:00","2019-06-21 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-19","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2606,12355,980,"43116","80221","8380 Zuni St",20,"299","2019-06-17 00:00:00","2019-06-21 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-20","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2607,12356,980,"43116","80221","8380 Zuni St",20,"299","2019-06-17 00:00:00","2019-06-21 00:00:00","academic,stem,specialNeedsStudent,offersBeforeAfterCare","2019-06-21","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2608,12357,980,"43117","80221","8380 Zuni St",20,"315","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,stem,offersBeforeAfterCare,specialNeedsStudent","2019-06-24","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2609,12358,980,"43117","80221","8380 Zuni St",20,"315","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,stem,offersBeforeAfterCare,specialNeedsStudent","2019-06-25","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2610,12359,980,"43117","80221","8380 Zuni St",20,"315","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,stem,offersBeforeAfterCare,specialNeedsStudent","2019-06-26","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
2611,1236,747,"43058","80222","3333 S. Colorado Blvd.",24,"125","2019-06-13 00:00:00","2019-07-25 00:00:00","scholarshipsAvailable,sports,specialNeedsStudent","2019-07-18","8:00 AM","9:30 AM",1.5,39.7453568,-104.9992014,"CBD"
2612,12360,980,"43117","80221","8380 Zuni St",20,"315","2019-06-24 00:00:00","2019-06-28 00:00:00","academic,stem,offersBeforeAfterCare,specialNeedsStudent","2019-06-27","9:00 AM","4:00 PM",7,39.7508276,-104.9170984,"South Park Hill"
