"","Row.names","camp_id","session_id","camp_zip","camp_address_1","session_size","session_cost","session_date_start","session_date_end","session_categories","calendar_date","start.time.hours","end.time.hours","duration","session_max_age","session_min_age","lat","lon","lat_lon"
"12213","5315",935,"40936","80203","200 Grant St",0,"130","2019-07-29 00:00:00","2019-08-02 00:00:00","arts,scholarshipsAvailable",2019-07-31,"9:00 AM","12:00 PM",3,7,6,39.719724,-104.9834724,"39.719724 -104.9834724"
"12214","5316",935,"40936","80203","200 Grant St",0,"130","2019-07-29 00:00:00","2019-08-02 00:00:00","arts,scholarshipsAvailable",2019-08-01,"9:00 AM","12:00 PM",3,7,6,39.719724,-104.9834724,"39.719724 -104.9834724"
"12215","5317",935,"40936","80203","200 Grant St",0,"130","2019-07-29 00:00:00","2019-08-02 00:00:00","arts,scholarshipsAvailable",2019-08-02,"9:00 AM","12:00 PM",3,7,6,39.719724,-104.9834724,"39.719724 -104.9834724"
"12216","5318",935,"40938","80203","200 Grant St",0,"130","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,scholarshipsAvailable",2019-08-05,"9:00 AM","12:00 PM",3,7,6,39.719724,-104.9834724,"39.719724 -104.9834724"
"12217","5319",935,"40938","80203","200 Grant St",0,"130","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,scholarshipsAvailable",2019-08-06,"9:00 AM","12:00 PM",3,7,6,39.719724,-104.9834724,"39.719724 -104.9834724"
"12218","532",993,"44221","80128","8355 S. Wadsworth Blvd",0,"320","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,academic,sports,stem,arts,dance,nature,drama,cooking",2019-08-07,"6:00 AM","6:00 PM",12,12,5,39.7262795,-105.1159369,"39.7262795 -105.1159369"
"12219","5320",935,"40938","80203","200 Grant St",0,"130","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,scholarshipsAvailable",2019-08-07,"9:00 AM","12:00 PM",3,7,6,39.719724,-104.9834724,"39.719724 -104.9834724"
"12220","5321",935,"40938","80203","200 Grant St",0,"130","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,scholarshipsAvailable",2019-08-08,"9:00 AM","12:00 PM",3,7,6,39.719724,-104.9834724,"39.719724 -104.9834724"
"12221","5322",935,"40938","80203","200 Grant St",0,"130","2019-08-05 00:00:00","2019-08-09 00:00:00","arts,scholarshipsAvailable",2019-08-09,"9:00 AM","12:00 PM",3,7,6,39.719724,-104.9834724,"39.719724 -104.9834724"
"12222","5323",935,"40940","80203","200 Grant St",0,"104","2019-06-03 00:00:00","2019-06-06 00:00:00","arts,scholarshipsAvailable",2019-06-03,"9:00 AM","12:00 PM",3,10,8,39.719724,-104.9834724,"39.719724 -104.9834724"
"12223","5324",935,"40940","80203","200 Grant St",0,"104","2019-06-03 00:00:00","2019-06-06 00:00:00","arts,scholarshipsAvailable",2019-06-04,"9:00 AM","12:00 PM",3,10,8,39.719724,-104.9834724,"39.719724 -104.9834724"
"12224","5325",935,"40940","80203","200 Grant St",0,"104","2019-06-03 00:00:00","2019-06-06 00:00:00","arts,scholarshipsAvailable",2019-06-05,"9:00 AM","12:00 PM",3,10,8,39.719724,-104.9834724,"39.719724 -104.9834724"
"12225","5326",935,"40940","80203","200 Grant St",0,"104","2019-06-03 00:00:00","2019-06-06 00:00:00","arts,scholarshipsAvailable",2019-06-06,"9:00 AM","12:00 PM",3,10,8,39.719724,-104.9834724,"39.719724 -104.9834724"
"12226","5327",935,"40942","80203","200 Grant St",0,"130","2019-06-10 00:00:00","2019-06-14 00:00:00","scholarshipsAvailable,arts",2019-06-10,"9:00 AM","12:00 PM",3,10,8,39.719724,-104.9834724,"39.719724 -104.9834724"
"12227","5328",935,"40942","80203","200 Grant St",0,"130","2019-06-10 00:00:00","2019-06-14 00:00:00","scholarshipsAvailable,arts",2019-06-11,"9:00 AM","12:00 PM",3,10,8,39.719724,-104.9834724,"39.719724 -104.9834724"
"12228","5329",935,"40942","80203","200 Grant St",0,"130","2019-06-10 00:00:00","2019-06-14 00:00:00","scholarshipsAvailable,arts",2019-06-12,"9:00 AM","12:00 PM",3,10,8,39.719724,-104.9834724,"39.719724 -104.9834724"
"12229","533",993,"44221","80128","8355 S. Wadsworth Blvd",0,"320","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,academic,sports,stem,arts,dance,nature,drama,cooking",2019-08-08,"6:00 AM","6:00 PM",12,12,5,39.7262795,-105.1159369,"39.7262795 -105.1159369"
"12230","5330",935,"40942","80203","200 Grant St",0,"130","2019-06-10 00:00:00","2019-06-14 00:00:00","scholarshipsAvailable,arts",2019-06-13,"9:00 AM","12:00 PM",3,10,8,39.719724,-104.9834724,"39.719724 -104.9834724"
"12231","5331",935,"40942","80203","200 Grant St",0,"130","2019-06-10 00:00:00","2019-06-14 00:00:00","scholarshipsAvailable,arts",2019-06-14,"9:00 AM","12:00 PM",3,10,8,39.719724,-104.9834724,"39.719724 -104.9834724"
"12232","5332",935,"40944","80203","200 Grant St",0,"130","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,arts",2019-06-17,"9:00 AM","12:00 PM",3,10,8,39.719724,-104.9834724,"39.719724 -104.9834724"
"12233","5333",935,"40944","80203","200 Grant St",0,"130","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,arts",2019-06-18,"9:00 AM","12:00 PM",3,10,8,39.74785,-104.89,"39.74785 -104.89"
"12234","5334",935,"40944","80203","200 Grant St",0,"130","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,arts",2019-06-19,"9:00 AM","12:00 PM",3,10,8,39.74785,-104.89,"39.74785 -104.89"
"12235","5335",935,"40944","80203","200 Grant St",0,"130","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,arts",2019-06-20,"9:00 AM","12:00 PM",3,10,8,39.74785,-104.89,"39.74785 -104.89"
"12236","5336",935,"40944","80203","200 Grant St",0,"130","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,arts",2019-06-21,"9:00 AM","12:00 PM",3,10,8,39.74785,-104.89,"39.74785 -104.89"
"12237","5337",935,"40946","80203","200 Grant St",0,"130","2019-06-24 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-24,"9:00 AM","12:00 PM",3,10,8,39.74785,-104.89,"39.74785 -104.89"
"12238","5338",935,"40946","80203","200 Grant St",0,"130","2019-06-24 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-25,"9:00 AM","12:00 PM",3,10,8,39.5167372,-104.7576543,"39.5167372 -104.7576543"
"12239","5339",935,"40946","80203","200 Grant St",0,"130","2019-06-24 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-26,"9:00 AM","12:00 PM",3,10,8,39.5167372,-104.7576543,"39.5167372 -104.7576543"
"12240","534",993,"44221","80128","8355 S. Wadsworth Blvd",0,"320","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,academic,sports,stem,arts,dance,nature,drama,cooking",2019-08-09,"6:00 AM","6:00 PM",12,12,5,39.7262795,-105.1159369,"39.7262795 -105.1159369"
"12241","5340",935,"40946","80203","200 Grant St",0,"130","2019-06-24 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-27,"9:00 AM","12:00 PM",3,10,8,39.5167372,-104.7576543,"39.5167372 -104.7576543"
"12242","5341",935,"40946","80203","200 Grant St",0,"130","2019-06-24 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-28,"9:00 AM","12:00 PM",3,10,8,39.5167372,-104.7576543,"39.5167372 -104.7576543"
"12243","5342",935,"40948","80203","200 Grant St",0,"208","2019-06-24 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-06-24,"9:00 AM","12:00 PM",3,10,8,39.5167372,-104.7576543,"39.5167372 -104.7576543"
"12244","5343",935,"40948","80203","200 Grant St",0,"208","2019-06-24 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-06-25,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12245","5344",935,"40948","80203","200 Grant St",0,"208","2019-06-24 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-06-26,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12246","5345",935,"40948","80203","200 Grant St",0,"208","2019-06-24 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-06-27,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12247","5346",935,"40948","80203","200 Grant St",0,"208","2019-06-24 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-06-28,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12248","5347",935,"40948","80203","200 Grant St",0,"208","2019-06-24 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-07-01,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12249","5348",935,"40948","80203","200 Grant St",0,"208","2019-06-24 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-07-02,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12250","5349",935,"40948","80203","200 Grant St",0,"208","2019-06-24 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-07-03,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12251","535",993,"44222","80128","8355 S. Wadsworth Blvd",0,"320","2019-08-12 00:00:00","2019-08-16 00:00:00","stem,dance,cooking,academic,offersBeforeAfterCare,sports,drama,nature,arts",2019-08-12,"6:00 AM","6:00 PM",12,12,5,39.7262795,-105.1159369,"39.7262795 -105.1159369"
"12252","5350",935,"40949","80203","200 Grant St",0,"78","2019-07-01 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-07-01,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12253","5351",935,"40949","80203","200 Grant St",0,"78","2019-07-01 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-07-02,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12254","5352",935,"40949","80203","200 Grant St",0,"78","2019-07-01 00:00:00","2019-07-03 00:00:00","scholarshipsAvailable,arts",2019-07-03,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12255","5353",935,"40950","80203","200 Grant St",0,"130","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,arts",2019-07-08,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12256","5354",935,"40950","80203","200 Grant St",0,"130","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,arts",2019-07-09,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12257","5355",935,"40950","80203","200 Grant St",0,"130","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,arts",2019-07-10,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12258","5356",935,"40950","80203","200 Grant St",0,"130","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,arts",2019-07-11,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12259","5357",935,"40950","80203","200 Grant St",0,"130","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,arts",2019-07-12,"9:00 AM","12:00 PM",3,10,8,39.7481993,-104.9854119,"39.7481993 -104.9854119"
"12260","5358",935,"40952","80203","200 Grant St",0,"260","2019-07-08 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,arts",2019-07-08,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12261","5359",935,"40952","80203","200 Grant St",0,"260","2019-07-08 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,arts",2019-07-09,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12262","536",993,"44222","80128","8355 S. Wadsworth Blvd",0,"320","2019-08-12 00:00:00","2019-08-16 00:00:00","stem,dance,cooking,academic,offersBeforeAfterCare,sports,drama,nature,arts",2019-08-13,"6:00 AM","6:00 PM",12,12,5,39.7262795,-105.1159369,"39.7262795 -105.1159369"
"12263","5360",935,"40952","80203","200 Grant St",0,"260","2019-07-08 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,arts",2019-07-10,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12264","5361",935,"40952","80203","200 Grant St",0,"260","2019-07-08 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,arts",2019-07-11,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12265","5362",935,"40952","80203","200 Grant St",0,"260","2019-07-08 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,arts",2019-07-12,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12266","5363",935,"40952","80203","200 Grant St",0,"260","2019-07-08 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,arts",2019-07-15,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12267","5364",935,"40952","80203","200 Grant St",0,"260","2019-07-08 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,arts",2019-07-16,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12268","5365",935,"40952","80203","200 Grant St",0,"260","2019-07-08 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,arts",2019-07-17,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12269","5366",935,"40952","80203","200 Grant St",0,"260","2019-07-08 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,arts",2019-07-18,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12270","5367",935,"40952","80203","200 Grant St",0,"260","2019-07-08 00:00:00","2019-07-19 00:00:00","scholarshipsAvailable,arts",2019-07-19,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12271","5368",935,"40953","80203","200 Grant St",0,"130","2019-07-15 00:00:00","2019-07-19 00:00:00","arts,scholarshipsAvailable",2019-07-15,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12272","5369",935,"40953","80203","200 Grant St",0,"130","2019-07-15 00:00:00","2019-07-19 00:00:00","arts,scholarshipsAvailable",2019-07-16,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12273","537",993,"44222","80128","8355 S. Wadsworth Blvd",0,"320","2019-08-12 00:00:00","2019-08-16 00:00:00","stem,dance,cooking,academic,offersBeforeAfterCare,sports,drama,nature,arts",2019-08-14,"6:00 AM","6:00 PM",12,12,5,39.7262795,-105.1159369,"39.7262795 -105.1159369"
"12274","5370",935,"40953","80203","200 Grant St",0,"130","2019-07-15 00:00:00","2019-07-19 00:00:00","arts,scholarshipsAvailable",2019-07-17,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12275","5371",935,"40953","80203","200 Grant St",0,"130","2019-07-15 00:00:00","2019-07-19 00:00:00","arts,scholarshipsAvailable",2019-07-18,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12276","5372",935,"40953","80203","200 Grant St",0,"130","2019-07-15 00:00:00","2019-07-19 00:00:00","arts,scholarshipsAvailable",2019-07-19,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12277","5373",935,"40955","80203","200 Grant St",0,"130","2019-07-22 00:00:00","2019-07-26 00:00:00","scholarshipsAvailable,arts",2019-07-22,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12278","5374",935,"40955","80203","200 Grant St",0,"130","2019-07-22 00:00:00","2019-07-26 00:00:00","scholarshipsAvailable,arts",2019-07-23,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12279","5375",935,"40955","80203","200 Grant St",0,"130","2019-07-22 00:00:00","2019-07-26 00:00:00","scholarshipsAvailable,arts",2019-07-24,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12280","5376",935,"40955","80203","200 Grant St",0,"130","2019-07-22 00:00:00","2019-07-26 00:00:00","scholarshipsAvailable,arts",2019-07-25,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12281","5377",935,"40955","80203","200 Grant St",0,"130","2019-07-22 00:00:00","2019-07-26 00:00:00","scholarshipsAvailable,arts",2019-07-26,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12282","5378",935,"40957","80203","200 Grant St",0,"130","2019-07-29 00:00:00","2019-08-02 00:00:00","arts,scholarshipsAvailable",2019-07-29,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12283","5379",935,"40957","80203","200 Grant St",0,"130","2019-07-29 00:00:00","2019-08-02 00:00:00","arts,scholarshipsAvailable",2019-07-30,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12284","538",993,"44222","80128","8355 S. Wadsworth Blvd",0,"320","2019-08-12 00:00:00","2019-08-16 00:00:00","stem,dance,cooking,academic,offersBeforeAfterCare,sports,drama,nature,arts",2019-08-15,"6:00 AM","6:00 PM",12,12,5,39.7262795,-105.1159369,"39.7262795 -105.1159369"
"12285","5380",935,"40957","80203","200 Grant St",0,"130","2019-07-29 00:00:00","2019-08-02 00:00:00","arts,scholarshipsAvailable",2019-07-31,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12286","5381",935,"40957","80203","200 Grant St",0,"130","2019-07-29 00:00:00","2019-08-02 00:00:00","arts,scholarshipsAvailable",2019-08-01,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12287","5382",935,"40957","80203","200 Grant St",0,"130","2019-07-29 00:00:00","2019-08-02 00:00:00","arts,scholarshipsAvailable",2019-08-02,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12288","5383",935,"40959","80203","200 Grant St",0,"130","2019-08-05 00:00:00","2019-08-09 00:00:00","scholarshipsAvailable,arts",2019-08-05,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12289","5384",935,"40959","80203","200 Grant St",0,"130","2019-08-05 00:00:00","2019-08-09 00:00:00","scholarshipsAvailable,arts",2019-08-06,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12290","5385",935,"40959","80203","200 Grant St",0,"130","2019-08-05 00:00:00","2019-08-09 00:00:00","scholarshipsAvailable,arts",2019-08-07,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12291","5386",935,"40959","80203","200 Grant St",0,"130","2019-08-05 00:00:00","2019-08-09 00:00:00","scholarshipsAvailable,arts",2019-08-08,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12292","5387",935,"40959","80203","200 Grant St",0,"130","2019-08-05 00:00:00","2019-08-09 00:00:00","scholarshipsAvailable,arts",2019-08-09,"9:00 AM","12:00 PM",3,10,8,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12293","5388",935,"40961","80203","200 Grant St",0,"104","2019-06-03 00:00:00","2019-06-06 00:00:00","arts,scholarshipsAvailable",2019-06-03,"9:00 AM","12:00 PM",3,13,11,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12294","5389",935,"40961","80203","200 Grant St",0,"104","2019-06-03 00:00:00","2019-06-06 00:00:00","arts,scholarshipsAvailable",2019-06-04,"9:00 AM","12:00 PM",3,13,11,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12295","539",993,"44222","80128","8355 S. Wadsworth Blvd",0,"320","2019-08-12 00:00:00","2019-08-16 00:00:00","stem,dance,cooking,academic,offersBeforeAfterCare,sports,drama,nature,arts",2019-08-16,"6:00 AM","6:00 PM",12,12,5,39.7262795,-105.1159369,"39.7262795 -105.1159369"
"12296","5390",935,"40961","80203","200 Grant St",0,"104","2019-06-03 00:00:00","2019-06-06 00:00:00","arts,scholarshipsAvailable",2019-06-05,"9:00 AM","12:00 PM",3,13,11,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12297","5391",935,"40961","80203","200 Grant St",0,"104","2019-06-03 00:00:00","2019-06-06 00:00:00","arts,scholarshipsAvailable",2019-06-06,"9:00 AM","12:00 PM",3,13,11,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12298","5392",935,"40963","80203","200 Grant St",0,"130","2019-06-10 00:00:00","2019-06-14 00:00:00","arts,scholarshipsAvailable",2019-06-10,"9:00 AM","12:00 PM",3,13,11,39.6790166,-104.9602454,"39.6790166 -104.9602454"
"12299","5393",935,"40963","80203","200 Grant St",0,"130","2019-06-10 00:00:00","2019-06-14 00:00:00","arts,scholarshipsAvailable",2019-06-11,"9:00 AM","12:00 PM",3,13,11,39.5927015,-104.7466227,"39.5927015 -104.7466227"
"12300","5394",935,"40963","80203","200 Grant St",0,"130","2019-06-10 00:00:00","2019-06-14 00:00:00","arts,scholarshipsAvailable",2019-06-12,"9:00 AM","12:00 PM",3,13,11,39.5927015,-104.7466227,"39.5927015 -104.7466227"
"12301","5395",935,"40963","80203","200 Grant St",0,"130","2019-06-10 00:00:00","2019-06-14 00:00:00","arts,scholarshipsAvailable",2019-06-13,"9:00 AM","12:00 PM",3,13,11,39.5927015,-104.7466227,"39.5927015 -104.7466227"
"12302","5396",935,"40963","80203","200 Grant St",0,"130","2019-06-10 00:00:00","2019-06-14 00:00:00","arts,scholarshipsAvailable",2019-06-14,"9:00 AM","12:00 PM",3,13,11,39.5927015,-104.7466227,"39.5927015 -104.7466227"
"12303","5397",935,"40965","80203","200 Grant St",0,"130","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,arts",2019-06-17,"9:00 AM","12:00 PM",3,13,11,39.5927015,-104.7466227,"39.5927015 -104.7466227"
"12304","5398",935,"40965","80203","200 Grant St",0,"130","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,arts",2019-06-18,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12305","5399",935,"40965","80203","200 Grant St",0,"130","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,arts",2019-06-19,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12306","54",991,"43524","80222","4400 E. Iliff Ave.",0,"180","2019-06-17 00:00:00","2019-06-20 00:00:00","sports",2019-06-18,"12:45 AM","3:45 PM",15,11,6,39.737371,-104.988115,"39.737371 -104.988115"
"12307","540",1011,"45151","80223","1617 S. Acoma St. ",0,"195","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,dance,cooking,arts,scholarshipsAvailable,offersBeforeAfterCare,drama,sports,academic,nature",2019-06-10,"6:30 AM","6:00 PM",11.5,11,5,39.7262795,-105.1159369,"39.7262795 -105.1159369"
"12308","5400",935,"40965","80203","200 Grant St",0,"130","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,arts",2019-06-20,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12309","5401",935,"40965","80203","200 Grant St",0,"130","2019-06-17 00:00:00","2019-06-21 00:00:00","scholarshipsAvailable,arts",2019-06-21,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12310","5402",935,"40967","80203","200 Grant St",0,"260","2019-06-17 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-17,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12311","5403",935,"40967","80203","200 Grant St",0,"260","2019-06-17 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-18,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12312","5404",935,"40967","80203","200 Grant St",0,"260","2019-06-17 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-19,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12313","5405",935,"40967","80203","200 Grant St",0,"260","2019-06-17 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-20,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12314","5406",935,"40967","80203","200 Grant St",0,"260","2019-06-17 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-21,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12315","5407",935,"40967","80203","200 Grant St",0,"260","2019-06-17 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-24,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12316","5408",935,"40967","80203","200 Grant St",0,"260","2019-06-17 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-25,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12317","5409",935,"40967","80203","200 Grant St",0,"260","2019-06-17 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-26,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12318","541",1011,"45151","80223","1617 S. Acoma St. ",0,"195","2019-06-10 00:00:00","2019-06-14 00:00:00","stem,dance,cooking,arts,scholarshipsAvailable,offersBeforeAfterCare,drama,sports,academic,nature",2019-06-11,"6:30 AM","6:00 PM",11.5,11,5,39.7262795,-105.1159369,"39.7262795 -105.1159369"
"12319","5410",935,"40967","80203","200 Grant St",0,"260","2019-06-17 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-27,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12320","5411",935,"40967","80203","200 Grant St",0,"260","2019-06-17 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-28,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12321","5412",935,"40968","80203","200 Grant St",0,"130","2019-06-24 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-24,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
"12322","5413",935,"40968","80203","200 Grant St",0,"130","2019-06-24 00:00:00","2019-06-28 00:00:00","arts,scholarshipsAvailable",2019-06-25,"9:00 AM","12:00 PM",3,13,11,39.6793464,-104.902543,"39.6793464 -104.902543"
