"lat","lon","lat_lon","blockID","driving_morning","transit_morning","kilometers"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310048011",45.9833333333333,NA,"59.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310048011",44.7166666666667,NA,"52.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310048011",38.5333333333333,NA,"48.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310048012",28.35,96.0666666666667,"28.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310048012",23.1833333333333,87.2166666666667,"16.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310048012",48.2166666666667,NA,"58.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310048012",46.3666666666667,NA,"60.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310048012",45.1,NA,"52.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310048012",38.9,NA,"48.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310048013",29.4333333333333,95.4666666666667,"28.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310048013",24.2666666666667,86.6166666666667,"16.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310048013",49.2833333333333,NA,"58.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310048013",47.4333333333333,NA,"60.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310048013",46.1666666666667,NA,"53.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310048013",39.9833333333333,NA,"49.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310157003",27.7,100.883333333333,"29.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310157003",22.8666666666667,92.0333333333333,"17.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310157003",47.55,NA,"59.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310157003",45.7166666666667,NA,"61.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310157003",44.45,NA,"54.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310157003",38.25,NA,"50.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310157002",29.3333333333333,93.3666666666667,"29.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310157002",24.2166666666667,84.5166666666667,"16.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310157002",49.1833333333333,NA,"59.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310157002",47.35,NA,"61.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310157002",46.0833333333333,NA,"53.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310157002",39.8833333333333,NA,"49.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310157001",27.2,90.2,"28.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310157001",22.3666666666667,81.35,"16.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310157001",47.05,NA,"58.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310157001",45.2166666666667,NA,"60.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310157001",43.9333333333333,NA,"52.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310157001",37.75,NA,"49.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310153001",13.55,37.6833333333333,"7.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310153001",9.08333333333333,32.3666666666667,"4.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310153001",48.1833333333333,NA,"53.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310153001",46.3333333333333,NA,"54.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310153001",45.3166666666667,NA,"45.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310153001",39.1333333333333,NA,"42.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310153002",15.55,41.9166666666667,"7.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310153002",12.3833333333333,26.65,"6.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310153002",47,NA,"60.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310153002",45.15,NA,"61.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310153002",43.8833333333333,NA,"54.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310153002",37.7,NA,"50.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310050011",14.4833333333333,35.45,"7.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310050011",12.2833333333333,45.0666666666667,"6.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310050011",47.2833333333333,NA,"60.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310050011",45.4333333333333,NA,"61.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310050011",44.1666666666667,NA,"54.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310050011",37.9666666666667,NA,"50.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310039023",21.7166666666667,64.1833333333333,"11.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310039023",10.05,20.85,"5.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310039023",40.8666666666667,NA,"54.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310039023",39.0333333333333,NA,"56.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310039023",37.75,NA,"48.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310039023",31.5666666666667,NA,"45.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310039021",20.5166666666667,46.4833333333333,"11.0 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310039021",9.3,20.05,"4.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310039021",41.9166666666667,NA,"55.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310039021",40.0666666666667,NA,"57.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310039021",38.8,NA,"49.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310039021",32.6166666666667,NA,"45.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310040021",24.9666666666667,72.5333333333333,"14.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310040021",17.3666666666667,60.3166666666667,"9.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310040021",46.5333333333333,NA,"58.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310040021",44.6833333333333,NA,"60.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310040021",43.4166666666667,NA,"53.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310040021",37.2333333333333,NA,"49.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310036022",7.96666666666667,25.7,"4.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310036022",10.9166666666667,40.4333333333333,"5.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310036022",36.9333333333333,NA,"46.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310036022",35.0833333333333,NA,"47.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310036022",34.0666666666667,NA,"39.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310036022",27.8833333333333,NA,"35.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310036023",8.36666666666667,25.5833333333333,"4.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310036023",10.7833333333333,26.0666666666667,"5.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310036023",37.4333333333333,NA,"46.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310036023",35.5833333333333,NA,"48.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310036023",34.5666666666667,NA,"39.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310036023",28.3833333333333,NA,"35.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310036024",9.33333333333333,25.4166666666667,"5.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310036024",10.1166666666667,21.2,"4.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310036024",37.9166666666667,NA,"45.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310036024",36.0833333333333,NA,"46.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310036024",34.8,NA,"39.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310036024",28.6166666666667,NA,"35.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310017014",15.1333333333333,40.8666666666667,"14.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310017014",14.7,32.7,"5.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310017014",34.9833333333333,NA,"44.2 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310017014",33.15,NA,"45.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310017014",31.8666666666667,NA,"38.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310017014",25.6833333333333,NA,"34.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310017015",14.9166666666667,42.5833333333333,"14.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310017015",13.4,35.6833333333333,"6.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310017015",34.7666666666667,NA,"44.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310017015",32.9333333333333,NA,"46.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310017015",31.6666666666667,NA,"39.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310017015",25.4666666666667,NA,"35.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310024021",12.65,35.5666666666667,"6.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310024021",9.56666666666667,28.9166666666667,"4.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310024021",38.1166666666667,NA,"44.6 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310024021",36.2833333333333,NA,"46.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310024021",35.0166666666667,NA,"38.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310024021",28.8166666666667,NA,"35.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310045052",19.5333333333333,69.3833333333333,"20.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310045052",14.4166666666667,46.3666666666667,"8.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310045052",39.4,NA,"50.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310045052",37.55,NA,"52.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310045052",36.2833333333333,NA,"44.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310045052",30.0833333333333,NA,"40.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310037022",11.4,29.5833333333333,"6.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310037022",2.96666666666667,17.8333333333333,"1.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310037022",43.7,NA,"50.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310037022",41.85,NA,"51.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310037022",40.8333333333333,NA,"43.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310037022",34.65,NA,"39.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310041044",2.5,15.6833333333333,"1.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310041044",12.2166666666667,22.4666666666667,"6.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310041044",40.8333333333333,NA,"48.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310041044",39,NA,"49.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310041044",37.7,NA,"42.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310041044",31.5166666666667,NA,"38.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310030013",21.5833333333333,60.3,"23.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310030013",13.1333333333333,33.5166666666667,"7.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310030013",41.4333333333333,NA,"53.2 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310030013",39.6,NA,"54.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310030013",38.3166666666667,NA,"47.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310030013",32.1333333333333,NA,"43.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310013015",19.5833333333333,63.9333333333333,"20.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310013015",14.4666666666667,40.9166666666667,"8.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310013015",39.4333333333333,NA,"50.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310013015",37.6,NA,"52.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310013015",36.3166666666667,NA,"44.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310013015",30.1333333333333,NA,"41.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310156003",24.8833333333333,69.65,"25.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310156003",20.05,75.9,"13.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310156003",44.7333333333333,NA,"55.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310156003",42.9,NA,"57.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310156003",41.6166666666667,NA,"50.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310156003",35.4333333333333,NA,"46.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310042025",4,18.7833333333333,"2.0 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310042025",10.3333333333333,36.15,"5.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310042025",41.9166666666667,NA,"50.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310042025",40.0666666666667,NA,"51.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310042025",39.1666666666667,NA,"43.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310042025",32.9833333333333,NA,"39.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003021",16.4166666666667,67.5166666666667,"16.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003021",19.4333333333333,70.35,"12.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003021",37.0666666666667,NA,"46.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003021",35.2166666666667,NA,"48.2 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003021",33.95,NA,"40.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003021",27.75,NA,"37.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003022",18.1333333333333,78.1166666666667,"17.0 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003022",18.75,59.5833333333333,"12.0 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003022",38.45,NA,"46.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003022",36.6,NA,"48.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003022",35.3333333333333,NA,"41.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003022",29.1333333333333,NA,"37.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003023",18.0333333333333,87.85,"18.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003023",20.1666666666667,62.6833333333333,"12.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003023",38.4,NA,"46.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003023",36.55,NA,"48.4 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003023",36.2,NA,"32.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003023",30,NA,"29.1 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003024",17.8666666666667,74.6333333333333,"18.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003024",20.9666666666667,61.5666666666667,"13.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003024",38.2333333333333,NA,"46.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003024",36.3833333333333,NA,"48.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003024",36.0333333333333,NA,"32.5 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003024",29.8333333333333,NA,"28.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003025",16.8666666666667,66.6833333333333,"17.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003025",20.8666666666667,69.5166666666667,"13.7 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003025",37.2333333333333,NA,"46.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003025",35.3833333333333,NA,"47.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003025",35.0333333333333,NA,"32.1 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003025",28.8333333333333,NA,"28.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003014",16.4666666666667,71.6833333333333,"15.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003014",20.9666666666667,68.9166666666667,"14.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003014",37.1166666666667,NA,"46.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003014",35.2666666666667,NA,"47.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003014",34,NA,"40.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003014",27.8,NA,"36.6 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003015",15.1333333333333,79.6166666666667,"16.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003015",19.6333333333333,67.45,"15.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003015",35.5,NA,"45.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003015",33.65,NA,"46.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003015",33.3,NA,"31.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003015",27.1166666666667,NA,"27.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003031",15.7333333333333,63.7666666666667,"15.3 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003031",17.7666666666667,66.6,"11.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003031",36.3666666666667,NA,"45.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003031",34.5333333333333,NA,"47.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003031",34.5666666666667,NA,"33.3 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003031",28.3833333333333,NA,"29.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003032",15.4833333333333,59.6,"15.4 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003032",15.65,54.7,"10.6 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003032",35.3333333333333,NA,"45.4 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003032",33.5,NA,"47.0 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003032",32.2166666666667,NA,"39.7 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003032",26.0333333333333,NA,"35.9 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003033",17.1166666666667,67.4166666666667,"15.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003033",17.2666666666667,55.25,"11.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003033",36.9666666666667,NA,"45.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003033",35.1166666666667,NA,"47.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003033",33.85,NA,"40.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003033",27.65,NA,"36.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003034",16.1833333333333,65.25,"16.1 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003034",17.4333333333333,68.0833333333333,"11.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003034",37.1166666666667,NA,"46.2 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003034",35.2833333333333,NA,"47.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003034",34,NA,"40.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003034",27.8166666666667,NA,"36.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310003035",15.8666666666667,66.3166666666667,"16.0 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310003035",18.5833333333333,69.15,"11.8 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310003035",36.5,NA,"46.1 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310003035",34.6666666666667,NA,"47.8 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310003035",33.4,NA,"40.4 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310003035",27.2,NA,"36.7 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310004011",14.35,63.3166666666667,"13.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310004011",18.8333333333333,66.15,"11.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310004011",34.9833333333333,NA,"43.3 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310004011",33.15,NA,"44.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310004011",31.8666666666667,NA,"37.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310004011",25.6833333333333,NA,"33.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310006002",13.45,54.75,"14.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310006002",13.2666666666667,49.85,"9.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310006002",33.3,NA,"44.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310006002",31.45,NA,"46.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310006002",30.1833333333333,NA,"39.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310006002",23.9833333333333,NA,"35.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310007011",18.6666666666667,75.7,"18.8 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310007011",15.8,63.5333333333333,"10.3 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310007011",38.5166666666667,NA,"48.8 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310007011",36.6666666666667,NA,"50.5 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310007011",35.4,NA,"43.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310007011",29.2166666666667,NA,"39.4 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310007012",18.2,61.05,"18.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310007012",14.8666666666667,62.95,"9.1 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310007012",38.05,NA,"48.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310007012",36.2166666666667,NA,"50.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310007012",34.95,NA,"43.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310007012",28.75,NA,"39.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310007013",19.1,66.8166666666667,"19.2 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310007013",15.9333333333333,66.45,"10.5 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310007013",38.95,NA,"49.2 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310007013",37.1166666666667,NA,"50.9 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310007013",35.8333333333333,NA,"43.6 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310007013",29.65,NA,"39.8 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310007021",16.5166666666667,65.9166666666667,"15.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310007021",14.3333333333333,56.9833333333333,"9.4 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310007021",36.3666666666667,NA,"45.9 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310007021",34.5166666666667,NA,"47.6 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310007021",33.25,NA,"40.2 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310007021",27.05,NA,"36.5 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310007022",16.3333333333333,59.05,"17.5 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310007022",13.4666666666667,53.2833333333333,"8.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310007022",36.1833333333333,NA,"47.5 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310007022",34.3333333333333,NA,"49.1 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310007022",33.0666666666667,NA,"41.8 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310007022",26.8833333333333,NA,"38.0 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310004012",14.5666666666667,58.2666666666667,"13.7 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310004012",18.2666666666667,61.1,"11.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310004012",35.1,NA,"43.7 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310004012",33.2666666666667,NA,"45.3 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310004012",32,NA,"38.0 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310004012",25.8,NA,"34.3 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310004013",14.3166666666667,62.65,"14.9 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310004013",18.8166666666667,65.4833333333333,"13.2 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310004013",34.9666666666667,NA,"45.0 km"
40.1097472,-105.0320697,"40.1097472 -105.0320697","80310004013",33.1166666666667,NA,"46.7 km"
39.968904,-105.1836934,"39.968904 -105.1836934","80310004013",33.15,NA,"32.9 km"
39.9355836,-105.1786195,"39.9355836 -105.1786195","80310004013",26.9666666666667,NA,"29.2 km"
39.7547359,-104.9056398,"39.7547359 -104.9056398","80310004014",14,79.1333333333333,"14.6 km"
39.7291165,-104.9612258,"39.7291165 -104.9612258","80310004014",18.5,62.2833333333333,"12.9 km"
40.0509244,-105.0771444,"40.0509244 -105.0771444","80310004014",34.65,NA,"44.7 km"
