"","gender","distance","category","mincost","maxcost","sessiontimes","minage","maxage","sort","location","scholarships","specialneeds","beforeaftercare","gifted","keywords","lat","long","users"
"3718","both","","stem",NA,NA,"",NA,NA,"","","","","","","","39.9936","-105.0897",1
"3719","both","20","stem",NA,NA,"",NA,NA,"","","","","","","","39.9936","-105.0897",1
"3720","both","20","academic",NA,NA,"",14,18,"","","","","","","","39.9936","-105.0897",21
"3721","both","15","sports",0,100,"",8,8,"","80027","","","","","","39.9936","-105.0897",1
"3722","both","10","",NA,NA,"",9,11,"","80027","scholarshipsAvailable","","","","","39.9936","-105.0897",1
"3723","both","10","",NA,NA,"",8,12,"","80027","scholarshipsAvailable","","","","","39.9936","-105.0897",1
"3724","both","10","",NA,NA,"",9,11,"Distance","80027","scholarshipsAvailable","","","","","39.9936","-105.0897",1
"3725","both","10","",NA,NA,"",8,12,"Distance","80027","scholarshipsAvailable","","","","","39.9936","-105.0897",2
"3726","both","20","dance",NA,NA,"",10,18,"","80304","scholarshipsAvailable","","","","","39.9936","-105.0897",1
"3727","both","20","dance",NA,NA,"",10,18,"Distance","80304","scholarshipsAvailable","","","","","39.9936","-105.0897",1
"3728","both","20","academic",NA,NA,"",NA,NA,"","","","","","","business","39.9936","-105.0897",2
"3729","both","20","academic",NA,NA,"",NA,NA,"","","","","","","finance","39.9936","-105.0897",2
"3730","both","","cooking",NA,NA,"",NA,NA,"","","","","","","","40.1672","-105.1019",1
"3731","both","20","cooking",NA,NA,"",NA,NA,"","","","","","","","40.1672","-105.1019",1
"3732","both","","dance",NA,NA,"",NA,NA,"","","","","","","","40.1672","-105.1019",2
"3733","both","20","dance",NA,NA,"",NA,NA,"","","","","","","","40.1672","-105.1019",1
"3734","both","","sports",NA,NA,"",NA,NA,"","","","","","","","40.1672","-105.1019",1
"3735","both","20","sports",NA,NA,"",NA,NA,"","","","","","","","40.1672","-105.1019",1
"3736","both","","stem",NA,NA,"",NA,NA,"","","","","","","","40.1672","-105.1019",1
"3737","both","20","",0,100,"day",7,10,"","","","","","","","40.1672","-105.1019",1
"3738","both","20","dance",NA,NA,"",13,18,"","","","","","","","40.1672","-105.1019",2
"3739","both","20","drama",NA,NA,"",3,5,"","","","","","","","40.1672","-105.1019",1
"3740","both","20","music",NA,NA,"",6,9,"","","","","","","","40.1672","-105.1019",1
"3741","both","20","",0,100,"day",7,10,"Cost","","","","","","","40.1672","-105.1019",2
"3742","both","20","",NA,NA,"day",NA,NA,"","5893+e.+Conservation+dr","","","","","","40.1672","-105.1019",2
"3743","both","20","cooking",NA,NA,"",NA,NA,"","80301","","","","","","40.1672","-105.1019",1
"3744","both","20","cooking",NA,NA,"",NA,NA,"Distance","80301","","","","","","40.1672","-105.1019",2
"3745","both","10","",NA,NA,"",NA,NA,"","80501","","","","","","40.1672","-105.1019",1
"3746","both","10","",0,100,"day",7,10,"","80503","","","","","","40.1672","-105.1019",1
"3747","both","30","",NA,NA,"",5,5,"","80302","","","offersBeforeAfterCare","","","40.1672","-105.1019",1
"3748","both","10","",NA,NA,"day",5,5,"Distance","80302","","","offersBeforeAfterCare","","","40.1672","-105.1019",6
"3749","both","20","",NA,NA,"day",5,8,"","80501","","","offersBeforeAfterCare","giftedStudent","","40.1672","-105.1019",1
"3750","both","20","",NA,NA,"day",5,8,"Distance","80501","","","offersBeforeAfterCare","giftedStudent","","40.1672","-105.1019",11
"3751","both","20","",NA,NA,"",NA,NA,"","","","","","","robotics","40.1672","-105.1019",1
"3752","","","",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",2
"3753","both","","academic",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",6
"3754","both","20","academic",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",7
"3755","both","","arts",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",2
"3756","both","20","arts",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",4
"3757","both","","cooking",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",2
"3758","both","","dance",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",1
"3759","both","20","dance",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",1
"3760","both","","drama",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",2
"3761","both","20","drama",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",8
"3762","both","","sports",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",1
"3763","both","20","sports",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",2
"3764","both","","stem",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",1
"3765","both","20","stem",NA,NA,"",NA,NA,"","","","","","","","39.5758","-105.1122",2
"3766","both","20","academic",NA,NA,"",3,5,"","","","","","","","39.5758","-105.1122",2
"3767","both","20","music",NA,NA,"",3,5,"","","","","","","","39.5758","-105.1122",1
"3768","both","20","stem",NA,NA,"",3,5,"","","","","","","","39.5758","-105.1122",1
"3769","both","20","academic",NA,NA,"",NA,NA,"Cost","","","","","","","39.5758","-105.1122",2
"3770","both","20","academic",NA,NA,"",NA,NA,"Distance","","","","","","","39.5758","-105.1122",8
"3771","both","10","academic",NA,NA,"day",NA,NA,"","80127","","","","","","39.5758","-105.1122",1
"3772","both","10","sports",NA,NA,"day",NA,NA,"","80127","","","","","","39.5758","-105.1122",1
"3773","both","10","academic",NA,NA,"day",NA,NA,"Distance","80127","","","","","","39.5758","-105.1122",2
"3774","both","5","",NA,NA,"",4,4,"","80128","","","","","","39.5758","-105.1122",1
"3775","both","20","",NA,NA,"",NA,NA,"","80202","","","","","","39.5758","-105.1122",5
"3776","both","20","arts",NA,NA,"",NA,NA,"","80202","","","","","","39.5758","-105.1122",1
"3777","both","20","",NA,NA,"",5,6,"","80202","","","","","","39.5758","-105.1122",1
"3778","both","20","",NA,NA,"",NA,NA,"Distance","80202","","","","","","39.5758","-105.1122",4
"3779","both","20","",NA,NA,"",5,6,"Distance","80202","","","","","","39.5758","-105.1122",1
"3780","both","5","",NA,NA,"",3,NA,"","80238","","","","","","39.5758","-105.1122",1
"3781","both","20","stem",NA,NA,"day",9,11,"","80238","","","","","","39.5758","-105.1122",1
"3782","both","10","",NA,NA,"day",3,3,"","80238","","","","","","39.5758","-105.1122",1
"3783","both","10","",NA,NA,"morning",3,3,"","80238","","","","","","39.5758","-105.1122",1
"3784","both","5","",NA,NA,"",3,NA,"Distance","80238","","","","","","39.5758","-105.1122",3
"3785","both","10","",NA,NA,"day",3,3,"Distance","80238","","","","","","39.5758","-105.1122",1
"3786","both","10","",NA,NA,"morning",3,3,"Distance","80238","","","","","","39.5758","-105.1122",1
"3787","both","50","",0,50,"",NA,NA,"","80452","","","","","","39.5758","-105.1122",1
"3788","both","50","",0,50,"",0,7,"","80452","","","","","","39.5758","-105.1122",1
"3789","both","50","",0,50,"",NA,NA,"Distance","80452","","","","","","39.5758","-105.1122",3
"3790","both","50","",0,50,"",0,7,"Distance","80452","","","","","","39.5758","-105.1122",11
"3791","both","20","",NA,NA,"",NA,NA,"","","","","","giftedStudent","","39.5758","-105.1122",1
"3792","both","20","academic",NA,NA,"evening",10,18,"Distance","80401","","","","giftedStudent","","39.5758","-105.1122",1
"3793","both","20","stem",NA,NA,"",NA,NA,"","","","","","","chess","39.5758","-105.1122",1
"3794","both","","academic",NA,NA,"",NA,NA,"","","","","","","","39.9778","-105.1319",1
"3795","both","20","",NA,NA,"",NA,NA,"","80202","","","","","","39.9778","-105.1319",1
"3796","both","20","",NA,NA,"",NA,NA,"","","","","","","reading","39.9778","-105.1319",3
"3797","both","20","dance",NA,NA,"",10,13,"","","","","","","","39.9528","-105.1686",5
"3798","both","20","",NA,NA,"",NA,NA,"","80027","","","","","","39.9528","-105.1686",3
"3799","both","20","",NA,NA,"",6,9,"","80027","","","","","","39.9528","-105.1686",1
"3800","both","20","",NA,NA,"",NA,NA,"Distance","80027","","","","","","39.9528","-105.1686",5
"3801","","","",NA,NA,"",NA,NA,"","","","","","","","39.7555","-105.2211",1
"3802","","","",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",2
"3803","both","20","",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",7
"3804","both","","academic",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",4
"3805","both","","arts",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",5
"3806","both","20","arts",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",5
"3807","both","20","cooking",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",2
"3808","both","","dance",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",2
"3809","both","","drama",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",1
"3810","both","","nature",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",3
"3811","both","","sports",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",4
"3812","both","20","sports",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",2
"3813","both","","stem",NA,NA,"",NA,NA,"","","","","","","","40.0150","-105.2705",1
"3814","both","20","",NA,NA,"morning",NA,NA,"","","","","","","","40.0150","-105.2705",1
"3815","both","20","dance",NA,NA,"",10,13,"","","","","","","","40.0150","-105.2705",5
"3816","both","20","drama",NA,NA,"",10,13,"","","","","","","","40.0150","-105.2705",7
"3817","both","20","",NA,NA,"",14,17,"","","","","","","","40.0150","-105.2705",3
"3818","both","20","stem",NA,NA,"",14,17,"","","","","","","","40.0150","-105.2705",1
"3819","both","20","arts",NA,NA,"",14,18,"","","","","","","","40.0150","-105.2705",1
"3820","both","20","arts",NA,NA,"",3,5,"","","","","","","","40.0150","-105.2705",2
"3821","both","20","cooking",NA,NA,"",3,5,"","","","","","","","40.0150","-105.2705",1
"3822","both","20","drama",NA,NA,"",3,5,"","","","","","","","40.0150","-105.2705",3
"3823","both","20","nature",NA,NA,"",3,5,"","","","","","","","40.0150","-105.2705",1
"3824","both","20","cooking",NA,NA,"",6,9,"","","","","","","","40.0150","-105.2705",2
"3825","both","20","drama",NA,NA,"",6,9,"","","","","","","","40.0150","-105.2705",4
"3826","both","20","music",NA,NA,"",6,9,"","","","","","","","40.0150","-105.2705",2
"3827","both","20","",NA,NA,"",NA,NA,"Date","","","","","","","40.0150","-105.2705",2
"3828","both","20","arts",NA,NA,"",NA,NA,"Distance","","","","","","","40.0150","-105.2705",13
"3829","both","20","sports",NA,NA,"",NA,NA,"Distance","","","","","","","40.0150","-105.2705",2
"3830","both","20","",NA,NA,"",NA,NA,"","80010","","","","","","40.0150","-105.2705",1
"3831","both","10","sports",NA,NA,"",10,10,"","80020","","","","","","40.0150","-105.2705",1
"3832","both","10","sports",NA,NA,"",7,10,"","80020","","","","","","40.0150","-105.2705",2
"3833","both","20","",NA,NA,"day",11,12,"","80020","","","","","","40.0150","-105.2705",1
"3834","both","10","sports",NA,NA,"",10,10,"Distance","80020","","","","","","40.0150","-105.2705",2
"3835","both","10","sports",NA,NA,"",7,10,"Distance","80020","","","","","","40.0150","-105.2705",2
"3836","both","20","",NA,NA,"day",11,12,"Distance","80020","","","","","","40.0150","-105.2705",1
"3837","both","5","",NA,NA,"",10,13,"","80205","","","","","","40.0150","-105.2705",1
"3838","both","5","",100,300,"",10,13,"","80205","","","","","","40.0150","-105.2705",1
"3839","both","5","",100,300,"",10,13,"Distance","80205","","","","","","40.0150","-105.2705",6
"3840","both","20","sports",NA,NA,"",NA,NA,"","80301","","","","","","40.0150","-105.2705",1
"3841","both","10","",NA,NA,"day",NA,NA,"","80301","","","","","","40.0150","-105.2705",1
"3842","both","20","sports",NA,NA,"",NA,NA,"Distance","80301","","","","","","40.0150","-105.2705",1
"3843","both","10","",NA,NA,"day",NA,NA,"Distance","80301","","","","","","40.0150","-105.2705",2
"3844","both","20","",NA,NA,"",NA,NA,"","80302","","","","","","40.0150","-105.2705",19
"3845","both","20","",NA,NA,"",NA,4,"","80302","","","","","","40.0150","-105.2705",1
"3846","both","20","",NA,NA,"",3,5,"","80302","","","","","","40.0150","-105.2705",1
"3847","both","20","",NA,NA,"",NA,NA,"Cost","80302","","","","","","40.0150","-105.2705",8
"3848","both","20","",NA,NA,"",NA,NA,"Distance","80302","","","","","","40.0150","-105.2705",49
"3849","both","20","",NA,NA,"",NA,4,"Distance","80302","","","","","","40.0150","-105.2705",1
"3850","both","20","dance",NA,NA,"afternoon",NA,NA,"","80303","","","","","","40.0150","-105.2705",2
"3851","both","20","",NA,NA,"morning",6,8,"","80303","","","","","","40.0150","-105.2705",1
"3852","both","20","dance",NA,NA,"afternoon",NA,NA,"Distance","80303","","","","","","40.0150","-105.2705",1
"3853","both","10","",NA,NA,"",NA,NA,"","80304","","","","","","40.0150","-105.2705",2
"3854","both","20","",NA,NA,"",NA,NA,"","80304","","","","","","40.0150","-105.2705",2
"3855","both","5","",NA,NA,"",NA,NA,"","80304","","","","","","40.0150","-105.2705",3
"3856","both","20","academic",NA,NA,"",NA,NA,"","80304","","","","","","40.0150","-105.2705",2
"3857","both","5","arts",NA,NA,"",NA,NA,"","80304","","","","","","40.0150","-105.2705",1
"3858","both","20","nature",NA,NA,"",NA,NA,"","80304","","","","","","40.0150","-105.2705",1
"3859","both","50","",NA,NA,"overnight",NA,NA,"","80304","","","","","","40.0150","-105.2705",1
"3860","both","10","",NA,NA,"",5,NA,"","80304","","","","","","40.0150","-105.2705",1
"3861","both","5","",NA,NA,"",5,NA,"","80304","","","","","","40.0150","-105.2705",1
"3862","both","5","",NA,NA,"day",5,NA,"","80304","","","","","","40.0150","-105.2705",1
"3863","both","5","",NA,NA,"morning",5,NA,"","80304","","","","","","40.0150","-105.2705",1
"3864","both","10","",NA,NA,"",6,NA,"","80304","","","","","","40.0150","-105.2705",2
"3865","both","5","",NA,NA,"",6,NA,"","80304","","","","","","40.0150","-105.2705",1
"3866","both","20","",NA,NA,"",7,10,"","80304","","","","","","40.0150","-105.2705",2
"3867","both","20","",NA,NA,"",6,12,"","80304","","","","","","40.0150","-105.2705",1
"3868","both","5","",NA,NA,"",3,4,"","80304","","","","","","40.0150","-105.2705",1
"3869","both","5","arts",NA,NA,"",3,5,"","80304","","","","","","40.0150","-105.2705",1
"3870","both","10","",NA,NA,"",6,8,"","80304","","","","","","40.0150","-105.2705",1
"3871","both","10","",NA,NA,"morning",6,8,"","80304","","","","","","40.0150","-105.2705",1
"3872","both","5","",NA,NA,"",6,9,"","80304","","","","","","40.0150","-105.2705",1
"3873","both","5","drama",NA,NA,"",6,9,"","80304","","","","","","40.0150","-105.2705",1
"3874","both","10","",NA,NA,"",NA,NA,"Distance","80304","","","","","","40.0150","-105.2705",4
"3875","both","20","",NA,NA,"",NA,NA,"Distance","80304","","","","","","40.0150","-105.2705",2
"3876","both","5","",NA,NA,"",NA,NA,"Distance","80304","","","","","","40.0150","-105.2705",11
"3877","both","20","academic",NA,NA,"",NA,NA,"Distance","80304","","","","","","40.0150","-105.2705",3
"3878","both","5","arts",NA,NA,"",NA,NA,"Distance","80304","","","","","","40.0150","-105.2705",1
"3879","both","20","nature",NA,NA,"",NA,NA,"Distance","80304","","","","","","40.0150","-105.2705",4
"3880","both","10","",NA,NA,"",5,NA,"Distance","80304","","","","","","40.0150","-105.2705",2
"3881","both","5","",NA,NA,"",5,NA,"Distance","80304","","","","","","40.0150","-105.2705",1
"3882","both","5","",NA,NA,"day",5,NA,"Distance","80304","","","","","","40.0150","-105.2705",1
"3883","both","5","",NA,NA,"morning",5,NA,"Distance","80304","","","","","","40.0150","-105.2705",1
"3884","both","10","",NA,NA,"",6,NA,"Distance","80304","","","","","","40.0150","-105.2705",3
"3885","both","5","",NA,NA,"",6,NA,"Distance","80304","","","","","","40.0150","-105.2705",1
"3886","both","20","",NA,NA,"",7,10,"Distance","80304","","","","","","40.0150","-105.2705",2
"3887","both","10","",NA,NA,"",6,8,"Distance","80304","","","","","","40.0150","-105.2705",3
"3888","both","5","",NA,NA,"",6,9,"Distance","80304","","","","","","40.0150","-105.2705",1
"3889","both","5","drama",NA,NA,"",6,9,"Distance","80304","","","","","","40.0150","-105.2705",1
"3890","both","20","",NA,NA,"",NA,NA,"","80305","","","","","","40.0150","-105.2705",1
"3891","both","20","cooking",NA,NA,"",NA,NA,"","80305","","","","","","40.0150","-105.2705",1
"3892","both","20","",NA,NA,"",NA,NA,"Distance","80305","","","","","","40.0150","-105.2705",1
"3893","both","20","cooking",NA,NA,"",NA,NA,"Distance","80305","","","","","","40.0150","-105.2705",1
"3894","both","10","",NA,NA,"morning",2,5,"","80393","","","","","","40.0150","-105.2705",2
"3895","both","10","",0,50,"morning",2,5,"","80393","","","","","","40.0150","-105.2705",1
"3896","both","10","",NA,NA,"",NA,NA,"","80439","","","","","","40.0150","-105.2705",1
"3897","both","10","",NA,NA,"",NA,NA,"","80503","","","","","","40.0150","-105.2705",1
"3898","both","20","sports",NA,NA,"",14,17,"","80503","","","","","","40.0150","-105.2705",1
"3899","both","20","sports",NA,NA,"",14,17,"Distance","80503","","","","","","40.0150","-105.2705",2
"3900","both","5","",NA,NA,"day",6,14,"","boulder","","","","","","40.0150","-105.2705",1
"3901","both","20","",NA,NA,"",NA,NA,"","Boulder","","","","","","40.0150","-105.2705",1
"3902","both","20","",NA,NA,"",NA,NA,"","","scholarshipsAvailable","","","","","40.0150","-105.2705",2
"3903","both","20","cooking",NA,NA,"morning",NA,NA,"","","","specialNeedsStudent","","","","40.0150","-105.2705",2
"3904","both","5","arts",NA,NA,"",NA,NA,"","80304","","","offersBeforeAfterCare","","","40.0150","-105.2705",1
"3905","both","20","academic",100,200,"evening",3,6,"","80229","scholarshipsAvailable","","offersBeforeAfterCare","","","40.0150","-105.2705",1
"3906","both","20","",NA,NA,"",NA,NA,"","boulder","scholarshipsAvailable","","offersBeforeAfterCare","","","40.0150","-105.2705",1
"3907","both","10","sports",NA,NA,"",7,10,"","80020","","","","","""basketball""","40.0150","-105.2705",2
"3908","both","10","sports",NA,NA,"",7,10,"Distance","80020","","","","","""basketball""","40.0150","-105.2705",1
"3909","both","20","",NA,NA,"",NA,NA,"","","","","","","avid","40.0150","-105.2705",1
"3910","both","20","",NA,NA,"",NA,NA,"","","","","","","CU","40.0150","-105.2705",1
"3911","both","20","",NA,NA,"",NA,NA,"","","","","","","JCC","40.0150","-105.2705",1
"3912","both","20","",NA,NA,"",NA,NA,"","80304","","","","","Sailing","40.0150","-105.2705",1
"3913","both","20","",NA,NA,"",NA,NA,"","","","","","","science+discovery","40.0150","-105.2705",1
"3914","both","20","",NA,NA,"",NA,NA,"","","","","","","thorne","40.0150","-105.2705",6
"3915","both","","academic",NA,NA,"",NA,NA,"","","","","","","","39.6333","-105.3172",1
"3916","both","","arts",NA,NA,"",NA,NA,"","","","","","","","39.6333","-105.3172",1
"3917","both","20","arts",NA,NA,"",NA,NA,"","","","","","","","39.6333","-105.3172",1
"3918","both","","drama",NA,NA,"",NA,NA,"","","","","","","","39.6333","-105.3172",1
"3919","both","20","drama",NA,NA,"",NA,NA,"","","","","","","","39.6333","-105.3172",3
"3920","both","","nature",NA,NA,"",NA,NA,"","","","","","","","39.6333","-105.3172",1
"3921","both","20","",NA,NA,"",NA,NA,"","80202","","","","","","39.6333","-105.3172",2
"3922","both","20","",NA,NA,"",NA,NA,"Distance","80202","","","","","","39.6333","-105.3172",5
"3923","both","20","",NA,NA,"",5,6,"","80210","","","","","","39.6333","-105.3172",2
"3924","both","20","arts",NA,NA,"evening",10,18,"","80401","","","","","","39.6333","-105.3172",1
"3925","both","40","",NA,NA,"",6,8,"","80439","scholarshipsAvailable","","","","","39.6333","-105.3172",10
"3926","both","40","",NA,NA,"",6,9,"","80439","scholarshipsAvailable","","","","","39.6333","-105.3172",1
"3927","male","40","",NA,NA,"",6,9,"","80439","scholarshipsAvailable","","","","","39.6333","-105.3172",2
"3928","both","50","",NA,NA,"",6,9,"","80439","scholarshipsAvailable","","","","","39.6333","-105.3172",1
"3929","both","40","",NA,NA,"",6,8,"Distance","80439","scholarshipsAvailable","","","","","39.6333","-105.3172",4
"3930","male","40","",NA,NA,"",6,9,"Distance","80439","scholarshipsAvailable","","","","","39.6333","-105.3172",3
"3931","both","20","academic",NA,NA,"evening",10,18,"","80401","","","","giftedStudent","","39.6333","-105.3172",1
"3932","both","20","academic",NA,NA,"evening",10,18,"Distance","80401","","","","giftedStudent","","39.6333","-105.3172",2
"3933","both","20","",NA,NA,"",NA,NA,"","","","","","","yoga","39.4061","-105.4786",7
"3934","both","20","drama",NA,NA,"",3,5,"","","","","","","","40.3772","-105.5217",21
"3935","both","20","dance",NA,NA,"",6,9,"","","","","","","","40.3772","-105.5217",1
"3936","both","20","",NA,NA,"",NA,NA,"","80010","","","","","","41.3114","-105.5911",2
"3937","both","20","",NA,NA,"",NA,NA,"Distance","80010","","","","","","41.3114","-105.5911",4
"3938","both","20","",0,20,"",9,12,"","80010","scholarshipsAvailable","","","","","41.3114","-105.5911",1
"3939","both","20","",0,50,"",9,12,"","80010","scholarshipsAvailable","","","","","41.3114","-105.5911",3
"3940","both","20","",0,50,"",9,12,"Cost","80010","scholarshipsAvailable","","","","","41.3114","-105.5911",2
"3941","both","","nature",NA,NA,"",NA,NA,"","","","","","","","39.5792","-105.9347",1
"3942","both","20","nature",NA,NA,"",NA,NA,"","","","","","","","39.5792","-105.9347",5
"3943","both","","stem",NA,NA,"",NA,NA,"","","","","","","","39.5792","-105.9347",1
"3944","both","20","",NA,NA,"",NA,NA,"","80202","","","","","","39.5792","-105.9347",1
"3945","both","","arts",NA,NA,"",NA,NA,"","","","","","","","39.4817","-106.0383",1
"3946","both","10","",NA,NA,"",NA,NA,"","80108","","","","","","39.4817","-106.0383",1
"3947","both","10","",NA,NA,"",NA,NA,"Distance","80108","","","","","","39.4817","-106.0383",1
"3948","both","10","",NA,NA,"",NA,NA,"","80134","","","","","","39.4817","-106.0383",2
"3949","","","",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",1
"3950","both","20","",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",50
"3951","female","20","",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",1
"3952","male","20","",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",1
"3953","both","20","academic",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",4
"3954","both","20","arts",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3955","both","20","cooking",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3956","both","20","dance",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3957","both","20","drama",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",4
"3958","both","20","music",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3959","both","20","nature",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3960","both","20","sports",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",14
"3961","both","20","stem",NA,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3962","both","20","",400,NA,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3963","both","20","",0,100,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3964","both","20","",NA,150,"",NA,NA,"","","","","","","","39.6403","-106.3742",1
"3965","both","20","",100,200,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3966","both","20","",200,300,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3967","both","20","",300,400,"",NA,NA,"","","","","","","","39.6403","-106.3742",2
"3968","both","20","",NA,NA,"evening",NA,NA,"","","","","","","","39.6403","-106.3742",1
"3969","both","20","",NA,100,"morning",NA,NA,"","","","","","","","39.6403","-106.3742",1
"3970","both","20","",NA,NA,"",10,13,"","","","","","","","39.6403","-106.3742",2
"3971","both","20","",NA,NA,"",9,14,"","","","","","","","39.6403","-106.3742",6
"3972","both","20","",NA,NA,"",14,18,"","","","","","","","39.6403","-106.3742",2
"3973","both","20","",NA,NA,"",3,5,"","","","","","","","39.6403","-106.3742",2
"3974","both","20","music",NA,NA,"",3,5,"","","","","","","","39.6403","-106.3742",1
"3975","both","20","",NA,NA,"",6,9,"","","","","","","","39.6403","-106.3742",2
"3976","both","20","drama",NA,NA,"",6,9,"","","","","","","","39.6403","-106.3742",2
"3977","both","1","",NA,NA,"",NA,NA,"","80027","","","","","","39.6403","-106.3742",1
"3978","both","2","",NA,NA,"",NA,NA,"","80027","","","","","","39.6403","-106.3742",1
"3979","both","5","",NA,NA,"",NA,NA,"","80027","","","","","","39.6403","-106.3742",2
"3980","both","5","",NA,NA,"",NA,NA,"Distance","80027","","","","","","39.6403","-106.3742",3
"3981","both","5","stem",NA,NA,"",9,NA,"","80218","","","","","","39.6403","-106.3742",1
"3982","both","5","stem",NA,NA,"",9,NA,"Distance","80218","","","","","","39.6403","-106.3742",36
"3983","both","20","drama",NA,NA,"",6,9,"","80304","","","","","","39.6403","-106.3742",1
"3984","both","20","",NA,NA,"",NA,NA,"","81632","","","","","","39.6403","-106.3742",1
"3985","both","20","",NA,NA,"morning",3,5,"","81657","","","","","","39.6403","-106.3742",1
"3986","both","20","",NA,NA,"",NA,NA,"","","scholarshipsAvailable","","","","","39.6403","-106.3742",1
"3987","both","20","",NA,NA,"",NA,NA,"","","","","offersBeforeAfterCare","","","39.6403","-106.3742",1
"3988","both","20","cooking",0,100,"",NA,NA,"","","","","offersBeforeAfterCare","","","39.6403","-106.3742",1
"3989","both","20","",NA,NA,"",NA,NA,"","","","","","","art+students","39.6403","-106.3742",1
"3990","both","20","",NA,NA,"",NA,NA,"","","","","","","avid","39.6403","-106.3742",1
"3991","both","20","",NA,NA,"",NA,NA,"","","","","","","avid4adventure","39.6403","-106.3742",2
"3992","both","20","",NA,NA,"",NA,NA,"","","","","","","boss+readers","39.6403","-106.3742",2
"3993","both","20","",NA,NA,"",NA,NA,"","","","","","","camp+invention","39.6403","-106.3742",1
"3994","both","20","",NA,NA,"",NA,NA,"","","","","","","children's+museum","39.6403","-106.3742",1
"3995","both","20","",NA,NA,"",NA,NA,"","","","","","","childrens+museum","39.6403","-106.3742",2
"3996","both","20","",NA,NA,"",NA,NA,"","","","","","","colorado+academy","39.6403","-106.3742",1
"3997","both","20","",NA,NA,"",NA,NA,"","","","","","","corky","39.6403","-106.3742",1
"3998","both","20","",NA,NA,"",NA,NA,"","","","","","","denver+art+museum","39.6403","-106.3742",1
"3999","both","20","",NA,NA,"",NA,NA,"","","","","","","denver+public+library","39.6403","-106.3742",3
"4000","both","20","",NA,NA,"",NA,NA,"","","","","","","greenway","39.6403","-106.3742",1
"4001","both","20","",NA,NA,"",NA,NA,"","","","","","","greenway+foundation","39.6403","-106.3742",3
"4002","both","20","",NA,NA,"",NA,NA,"","","","","","","lace","39.6403","-106.3742",2
"4003","both","20","",NA,NA,"",NA,NA,"","","","","","","littleton+church","39.6403","-106.3742",1
"4004","both","20","",NA,NA,"",NA,NA,"","","","","","","louisville","39.6403","-106.3742",1
"4005","both","20","",NA,NA,"",NA,NA,"","","","","","","lynx","39.6403","-106.3742",1
"4006","both","20","",NA,NA,"",NA,NA,"","","","","","","metro","39.6403","-106.3742",1
"4007","both","20","",NA,NA,"",NA,NA,"","","","","","","poudre","39.6403","-106.3742",1
"4008","both","20","",NA,NA,"",NA,NA,"","","","","","","ross+cherry","39.6403","-106.3742",1
"4009","both","20","",NA,NA,"",NA,NA,"","","","","","","summer+science+institute","39.6403","-106.3742",1
"4010","both","20","",NA,NA,"",NA,NA,"","","","","","","talk+to+the+camera","39.6403","-106.3742",2
